"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,2,1,4,1,2,2,1,1,1,2,3,2,3,2
"2",4,3,1,1,2,1,3,3,2,1,4,3,4,1,2
"3",3,2,2,1,2,1,1,4,1,4,1,2,1,2,2
"4",2,2,2,3,3,1,3,1,4,1,3,1,1,2,4
"5",1,1,1,3,3,1,4,3,3,4,1,3,3,4,3
"6",3,4,3,4,3,4,4,3,2,1,3,2,1,4,2
"7",2,1,1,2,2,4,2,2,2,3,4,1,1,4,1
"8",3,2,4,4,4,3,3,4,4,4,4,1,3,3,2
"9",1,3,3,2,4,2,1,3,1,1,3,1,3,3,1
"10",2,2,2,1,4,4,2,4,3,1,2,4,4,4,3
"11",4,3,3,3,1,2,1,4,4,3,4,3,1,4,3
"12",1,3,2,4,1,3,3,3,4,3,1,2,4,2,1
"13",2,1,3,4,2,2,1,2,3,2,4,4,4,2,4
"14",3,1,4,1,1,3,2,3,4,1,2,2,2,1,3
"15",3,4,1,2,3,4,1,2,4,2,1,4,3,2,2
"16",1,3,4,2,2,4,3,4,2,2,1,3,1,3,4
"17",1,4,2,1,4,3,4,1,3,2,4,2,2,2,3
"18",4,2,3,3,1,4,4,2,1,2,1,1,3,1,3
"19",2,4,4,4,4,1,2,3,1,3,2,4,2,1,3
"20",2,4,1,2,1,2,2,4,3,3,3,1,3,1,4
"21",3,1,4,1,3,2,4,2,2,3,2,1,4,3,4
"22",3,4,2,2,2,3,3,1,1,4,4,4,3,4,4
"23",4,1,3,2,4,2,3,1,3,3,1,3,1,1,1
"24",1,2,4,3,3,4,1,1,2,4,3,3,4,1,2
"25",4,4,4,3,2,1,2,1,3,2,2,2,4,4,1
"26",4,1,2,3,3,3,4,4,1,2,3,4,2,2,1
"27",4,3,1,4,4,3,1,2,2,4,2,2,2,3,4
"28",2,3,3,1,1,1,4,2,4,4,3,4,2,3,1
