"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",5,3,3,1,3,4,3,1,5,1,1,2
"2",5,1,2,4,3,4,1,5,1,4,3,4
"3",4,3,3,5,5,1,1,2,3,5,4,2
"4",3,4,5,5,3,4,4,1,4,5,4,4
"5",2,2,2,3,1,1,2,3,5,4,2,1
"6",2,1,1,3,2,4,4,2,3,1,4,5
"7",2,3,2,1,4,5,3,4,2,5,2,5
"8",4,5,5,3,5,4,2,3,1,1,2,3
"9",3,3,4,4,2,3,1,5,5,2,5,5
"10",5,5,2,4,4,2,5,3,5,3,2,5
"11",1,4,3,5,1,5,2,4,3,2,1,4
"12",1,5,1,4,5,3,3,3,2,4,5,2
"13",1,1,5,2,3,3,1,2,2,3,1,1
"14",2,1,5,5,4,2,3,4,4,1,3,2
"15",4,1,3,1,1,3,5,4,4,5,5,3
"16",3,2,4,1,4,2,2,1,1,3,5,4
"17",5,2,4,4,2,5,4,3,2,2,5,1
"18",3,3,1,5,1,3,5,1,1,3,2,2
"19",1,4,3,2,3,1,5,5,1,1,4,3
"20",2,5,2,1,2,2,1,1,4,2,3,3
"21",1,2,4,3,5,5,5,2,5,4,3,3
"22",4,4,1,2,4,5,2,5,4,3,4,1
"23",5,4,5,2,1,1,3,2,2,4,3,5
"24",3,5,4,3,2,2,4,5,3,5,1,1
"25",4,2,1,2,5,1,4,4,3,2,1,4
