"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,4,3,3,4,1,1,3,4,3,3,4
"2",1,3,4,3,3,4,3,2,1,3,1,1
"3",4,4,4,3,2,2,3,4,4,3,4,2
"4",1,1,2,2,2,2,1,2,1,1,2,1
"5",2,4,4,3,4,2,2,4,2,1,2,1
"6",1,1,4,3,1,2,4,4,3,2,2,4
"7",2,1,2,1,4,4,3,3,1,3,2,4
"8",3,3,3,1,3,3,4,4,4,2,1,4
"9",4,2,2,1,1,2,1,3,3,3,4,4
"10",4,3,4,4,3,1,2,1,3,2,2,2
"11",1,2,4,1,1,3,2,3,1,4,3,2
"12",3,4,3,1,3,2,1,1,1,2,4,2
"13",1,4,2,4,2,3,3,3,3,4,1,2
"14",1,3,1,1,2,4,2,4,3,2,4,3
"15",4,4,1,2,2,3,4,3,1,2,3,1
"16",3,4,4,2,4,4,4,2,3,4,3,3
"17",3,4,2,3,1,4,1,3,2,1,1,3
"18",4,1,4,1,2,1,3,2,2,3,3,3
"19",4,1,3,2,1,4,2,3,4,1,2,2
"20",2,4,3,1,1,1,3,2,3,2,1,1
"21",3,2,3,3,2,1,2,1,1,4,1,4
"22",1,1,2,4,4,4,2,1,2,2,3,2
"23",2,3,4,4,2,3,1,2,2,1,4,4
"24",1,3,2,2,2,1,4,1,4,1,3,3
"25",2,1,1,2,3,1,1,4,3,3,1,1
"26",2,2,1,4,1,4,4,2,4,3,2,2
"27",2,2,3,2,3,3,3,4,1,1,4,4
"28",2,4,1,2,1,2,3,1,2,4,2,4
"29",1,1,1,3,3,2,2,2,4,4,4,3
"30",4,3,2,1,3,3,2,1,4,4,2,1
"31",3,1,3,3,1,3,4,1,2,3,4,1
"32",3,2,3,4,2,4,1,4,3,4,3,1
"33",2,2,4,2,4,3,1,1,4,2,1,3
"34",4,3,1,4,4,3,1,2,1,3,2,3
"35",4,2,1,3,3,4,3,1,3,1,3,4
"36",3,2,2,4,4,1,3,3,4,1,4,1
"37",3,3,1,4,1,1,2,4,1,2,3,3
"38",2,3,2,2,4,1,4,4,2,4,4,2
"39",3,2,1,1,4,2,4,2,2,1,1,2
"40",4,1,3,4,3,2,4,3,2,4,1,3
