"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,3,6,1,1,3,3,6,3,1
"2",5,1,5,1,4,6,2,2,2,3
"3",1,3,3,6,4,1,3,2,6,2
"4",3,5,6,2,6,6,4,3,5,2
"5",4,6,3,1,1,2,4,1,6,4
"6",3,2,4,4,6,2,1,3,1,1
"7",5,2,4,1,5,3,5,5,5,6
"8",1,6,6,4,2,4,5,5,2,3
"9",5,6,3,6,5,5,2,5,3,2
"10",5,3,1,5,1,3,1,4,2,5
"11",4,2,6,4,3,5,1,1,5,5
"12",6,4,3,2,2,5,6,3,1,5
"13",6,5,4,3,3,2,1,6,5,3
"14",1,2,3,5,3,6,4,6,1,4
"15",1,3,5,3,5,2,6,1,3,5
"16",5,4,5,5,2,1,5,2,4,1
"17",6,1,6,6,4,2,4,4,3,4
"18",2,1,4,3,1,5,6,4,4,2
"19",2,5,2,2,3,3,2,1,1,1
"20",2,4,5,5,6,4,2,6,6,5
"21",2,1,2,2,2,1,2,5,4,6
"22",4,6,5,3,4,1,3,4,1,6
"23",3,1,2,5,5,4,5,1,2,3
"24",6,5,2,4,6,4,4,2,4,6
"25",3,5,4,6,1,6,3,2,3,6
"26",4,3,2,4,4,6,6,5,6,1
"27",6,2,1,3,2,4,3,3,6,2
"28",2,6,1,6,3,3,6,3,5,4
"29",1,4,1,1,5,5,1,4,4,4
"30",4,4,1,2,6,1,5,6,2,3
