"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",4,1,3,2,2,1,2,2,4,1,1
"2",4,2,3,4,1,4,2,2,1,2,3
"3",4,4,3,3,2,4,1,3,3,4,2
"4",1,1,3,3,4,3,4,2,1,1,2
"5",1,4,3,2,3,4,4,4,2,4,3
"6",4,4,1,4,3,2,4,2,3,3,1
"7",2,4,4,4,2,1,2,4,1,3,2
"8",2,1,1,4,1,3,4,3,4,2,2
"9",3,4,4,1,1,3,3,2,1,2,4
"10",2,1,3,1,2,1,1,4,2,2,3
"11",3,2,4,2,1,1,4,1,2,3,1
"12",2,2,1,1,3,2,2,1,2,1,4
"13",2,3,3,2,4,2,2,1,1,4,1
"14",1,4,2,2,1,2,1,3,1,1,3
"15",3,4,2,3,3,1,3,1,4,1,3
"16",3,3,2,1,1,3,2,4,4,4,2
"17",1,3,1,3,1,4,2,2,2,3,1
"18",2,1,4,3,3,4,2,2,4,3,4
"19",3,1,4,4,4,2,3,3,2,4,3
"20",3,1,2,1,3,3,1,3,1,3,1
"21",3,3,3,3,1,2,4,4,3,1,4
"22",2,4,1,2,4,4,1,2,4,2,3
"23",4,1,2,2,2,4,3,1,2,3,4
"24",4,3,4,1,4,2,4,3,4,3,3
"25",1,3,2,4,4,1,1,3,3,2,4
"26",1,2,2,1,4,1,3,2,3,4,2
"27",2,4,2,1,2,3,4,1,3,2,1
"28",4,2,1,2,4,3,2,4,3,3,4
"29",1,3,3,4,2,3,3,1,4,4,4
"30",3,2,2,4,4,4,3,4,2,1,1
"31",2,2,1,3,2,1,4,3,1,4,4
"32",1,2,4,3,3,2,1,4,4,2,1
"33",3,1,1,3,1,2,1,1,3,4,3
"34",4,3,1,2,3,1,3,4,1,2,2
"35",4,3,4,4,3,3,1,1,2,1,2
"36",1,2,4,1,2,4,3,3,3,1,2
