"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,1,2,1,3,1,3,1
"2",3,3,2,3,1,1,3,2
"3",1,3,1,2,3,3,1,3
"4",2,3,1,3,2,2,3,3
"5",2,2,3,3,3,1,3,3
"6",1,1,1,2,2,3,2,1
"7",1,1,3,2,1,3,3,2
"8",3,2,1,3,3,3,2,3
"9",3,2,3,1,2,1,3,1
"10",2,2,1,1,3,1,1,2
"11",3,1,1,2,2,1,3,3
"12",3,2,2,2,1,3,2,1
"13",3,3,2,1,2,3,1,2
"14",3,3,3,1,1,2,1,3
"15",3,2,1,1,1,2,3,2
"16",2,2,2,2,2,2,2,2
"17",1,2,2,1,1,2,1,1
"18",2,3,3,2,3,2,2,1
"19",3,1,2,3,2,3,2,2
"20",2,3,1,1,1,3,3,1
"21",3,3,2,1,3,1,2,3
"22",1,2,1,3,1,3,1,2
"23",3,1,3,3,1,2,3,1
"24",2,3,2,2,2,2,2,2
"25",3,3,1,3,2,1,1,1
"26",2,3,3,3,1,3,2,3
"27",2,2,3,3,3,3,1,1
"28",1,3,1,1,2,1,2,2
"29",1,3,2,3,3,2,1,2
"30",1,1,3,3,2,1,1,3
"31",3,1,2,2,1,3,1,3
"32",3,2,3,2,2,2,2,3
"33",2,1,1,3,1,1,2,1
"34",2,1,2,1,3,3,3,3
"35",1,2,2,3,3,1,2,1
"36",3,3,3,2,3,3,3,2
"37",1,3,3,2,1,1,1,1
"38",2,1,3,1,2,3,1,1
"39",2,2,1,2,1,1,1,3
"40",1,3,2,3,2,3,3,1
"41",1,2,3,1,3,3,2,2
"42",1,1,1,1,1,2,2,3
"43",2,1,3,1,1,1,2,2
"44",1,1,1,3,3,2,3,2
"45",2,2,1,2,3,2,3,1
"46",2,1,2,3,2,2,1,3
"47",2,2,2,2,2,2,2,2
"48",1,3,3,1,2,2,3,3
"49",1,2,2,2,1,1,3,3
"50",3,1,3,2,3,1,1,2
"51",3,1,1,1,3,2,1,1
