"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",6,6,3,5,5,4,5,5,6,5,4
"2",6,4,5,4,4,6,3,1,1,5,6
"3",6,3,5,5,2,1,5,6,2,3,4
"4",5,2,6,3,1,6,4,5,5,4,2
"5",5,4,6,6,6,4,6,2,2,3,2
"6",4,6,6,1,3,3,3,1,3,2,2
"7",6,2,3,1,4,3,6,4,4,1,6
"8",2,6,1,1,2,2,6,5,4,3,3
"9",4,3,1,6,2,2,3,3,6,1,6
"10",2,1,6,5,3,2,3,4,3,4,6
"11",4,1,5,1,6,4,2,5,2,3,6
"12",1,5,6,4,1,3,2,4,1,2,4
"13",1,3,6,2,4,1,5,3,3,1,3
"14",2,4,5,2,2,4,3,6,5,1,1
"15",2,6,3,3,5,1,1,2,2,4,6
"16",2,1,4,3,2,5,5,2,1,1,5
"17",4,2,2,2,2,6,5,1,4,4,1
"18",6,1,1,3,6,4,5,3,3,3,1
"19",1,2,4,6,5,1,3,5,4,3,1
"20",5,5,4,3,6,2,4,6,1,1,4
"21",5,3,2,1,4,5,1,4,1,2,1
"22",2,1,5,4,6,3,5,4,6,5,2
"23",6,4,1,4,4,2,1,6,5,4,2
"24",5,6,4,4,1,1,4,3,6,2,1
"25",2,3,5,5,1,6,1,2,4,3,3
"26",4,5,6,5,5,2,2,3,4,6,1
"27",5,6,3,2,3,6,2,3,5,3,6
"28",4,4,2,5,3,3,6,6,1,5,1
"29",5,2,4,5,6,3,1,1,5,2,5
"30",3,1,3,6,4,6,4,6,6,2,3
"31",4,4,2,4,1,5,6,5,3,2,6
"32",3,6,6,3,4,5,5,6,3,6,5
"33",3,4,5,2,5,2,6,2,6,2,4
"34",3,6,2,4,6,5,3,1,4,1,3
"35",1,3,3,1,1,3,4,2,3,6,1
"36",3,4,4,1,1,1,1,5,4,5,5
"37",1,4,1,5,5,6,4,3,2,2,5
"38",4,5,2,2,6,1,4,4,5,6,5
"39",6,2,5,2,2,2,1,3,2,6,3
"40",6,5,4,6,3,5,2,5,3,1,3
"41",5,1,3,3,3,1,6,1,5,5,3
"42",1,5,1,3,4,4,2,1,6,5,2
"43",4,3,6,1,5,5,2,2,6,5,4
"44",1,3,4,5,3,5,6,3,5,6,6
"45",3,6,3,6,2,4,1,4,1,5,2
"46",1,2,2,3,3,4,1,6,6,3,5
"47",5,1,1,6,1,5,3,4,4,6,4
"48",3,5,5,6,2,3,5,1,5,4,5
"49",6,5,1,2,1,4,4,2,2,4,5
"50",1,5,4,1,5,6,6,4,2,4,2
"51",3,1,2,4,3,1,2,2,2,1,2
"52",3,2,1,2,5,3,3,5,1,6,3
"53",2,2,2,6,4,2,4,1,1,4,4
"54",2,3,3,4,6,6,2,6,3,6,4
