"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",6,2,4,6,1,2,6,4,2,3,4,5
"2",3,6,4,3,6,2,2,1,5,5,6,4
"3",5,3,1,3,6,6,5,4,3,6,3,2
"4",5,3,4,4,6,5,2,6,6,1,4,5
"5",1,6,5,5,4,6,2,3,1,4,2,4
"6",3,4,3,6,4,6,6,5,5,2,2,1
"7",4,2,2,1,5,4,4,6,1,2,1,4
"8",1,4,3,6,6,1,4,2,2,2,5,3
"9",1,1,3,2,3,3,4,5,6,5,2,6
"10",3,1,1,3,3,1,6,2,5,1,4,4
"11",2,3,5,4,6,1,6,4,4,4,1,6
"12",6,6,3,1,5,3,6,2,1,4,4,2
"13",3,5,5,3,1,6,3,5,1,2,4,6
"14",4,3,2,6,3,6,1,1,4,3,3,6
"15",5,5,4,3,3,1,1,4,2,1,1,1
"16",6,2,5,2,4,3,1,1,4,2,2,3
"17",2,4,1,1,4,5,1,4,2,5,5,5
"18",6,4,6,3,2,5,5,6,4,5,1,4
"19",6,5,1,5,5,3,3,3,6,3,1,5
"20",1,6,1,2,2,2,3,6,4,3,3,2
"21",4,4,3,1,1,1,2,3,3,6,2,5
"22",5,3,5,1,4,1,3,5,6,4,5,1
"23",4,6,2,5,4,2,5,5,4,1,6,6
"24",4,6,5,6,2,4,4,2,6,6,3,2
"25",3,3,2,5,2,2,5,1,1,5,2,1
"26",2,5,4,4,3,4,6,6,2,6,6,3
"27",2,1,3,4,1,5,3,2,3,1,1,2
"28",1,2,2,4,5,4,1,3,5,6,4,1
"29",6,1,1,5,2,4,2,5,3,4,6,3
"30",4,1,6,2,6,5,4,3,2,3,6,1
"31",5,5,2,2,1,5,4,1,5,4,5,3
"32",1,5,6,2,5,4,5,1,3,1,3,5
"33",3,1,6,6,5,2,2,6,3,5,3,3
"34",2,4,6,5,1,3,1,4,5,2,5,2
"35",2,2,4,1,2,6,5,3,6,3,6,4
"36",5,2,6,4,3,3,3,2,1,6,5,6
