"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",3,2,2,3,3,3,1,3,2,3,2,1,2,1
"2",3,3,3,2,1,3,2,3,3,2,2,2,3,3
"3",2,2,1,3,1,1,1,3,1,2,2,1,3,2
"4",3,2,1,2,1,2,3,1,2,1,2,1,3,1
"5",1,1,3,2,1,1,3,2,3,3,2,1,2,2
"6",1,1,2,3,3,2,2,1,1,1,2,1,3,2
"7",3,1,3,2,3,3,3,1,1,2,3,3,2,2
"8",1,2,1,2,1,2,1,1,1,2,1,3,2,3
"9",2,1,2,2,3,2,1,3,3,3,2,3,1,3
"10",2,3,1,1,1,3,1,1,2,3,1,1,2,2
"11",2,2,1,2,2,3,2,3,3,3,1,3,3,2
"12",2,2,2,1,3,3,3,2,3,1,3,1,3,2
"13",1,3,1,1,3,2,3,3,2,2,2,3,2,2
"14",2,3,1,2,2,3,2,1,2,1,3,3,1,1
"15",1,1,1,3,2,3,3,3,2,1,3,2,2,3
"16",3,1,3,2,2,1,1,1,2,1,3,1,2,3
"17",1,3,3,3,3,3,2,2,2,3,1,2,3,2
"18",3,1,2,3,1,2,1,2,2,3,3,3,3,1
"19",2,1,2,1,3,1,3,1,2,2,1,2,1,1
"20",3,1,1,1,2,1,2,2,1,3,2,3,1,1
"21",1,2,2,2,1,3,3,3,1,3,1,2,1,1
"22",3,3,2,3,2,2,3,1,3,3,1,2,2,3
"23",1,3,2,1,1,2,1,2,3,1,3,2,1,2
"24",1,1,1,3,2,2,1,2,3,2,1,1,1,1
"25",1,2,3,1,3,2,2,3,1,2,3,1,2,1
"26",3,2,3,3,1,3,3,2,2,1,1,3,1,2
"27",1,3,2,2,3,1,2,3,2,1,1,1,1,3
"28",2,2,3,2,3,1,1,2,3,1,1,3,3,1
"29",1,2,2,1,1,1,2,1,2,3,3,3,3,3
"30",2,2,3,1,2,2,3,1,3,3,2,1,1,3
"31",2,1,3,1,2,2,2,3,1,1,1,3,3,3
"32",3,3,2,1,2,2,3,2,1,2,1,1,3,1
"33",1,1,3,1,2,3,1,1,3,2,2,2,3,1
"34",2,3,2,3,2,1,3,3,3,2,3,3,2,1
"35",1,3,3,3,2,1,1,2,2,2,2,3,1,3
"36",2,3,1,2,3,1,3,2,1,3,3,2,3,3
"37",3,1,1,1,1,1,2,3,3,1,1,2,2,2
"38",3,2,1,1,3,3,1,2,1,1,2,2,2,3
"39",3,3,3,2,2,2,1,3,1,3,3,2,1,2
"40",2,1,2,3,1,3,2,2,1,2,3,1,1,3
"41",3,2,1,3,3,1,2,1,3,2,3,2,1,2
"42",2,3,3,3,1,1,2,1,1,1,2,2,2,1
