"","V1","V2","V3","V4"
"1",4,1,1,1
"2",5,4,2,3
"3",6,1,4,2
"4",4,1,6,5
"5",4,5,4,4
"6",3,2,3,2
"7",2,4,3,1
"8",2,2,1,4
"9",5,2,3,4
"10",3,5,2,3
"11",6,6,1,5
"12",6,2,5,6
"13",2,6,6,6
"14",5,5,3,6
"15",4,3,1,6
"16",3,3,4,5
"17",1,2,6,1
"18",2,1,4,3
"19",2,3,5,3
"20",1,6,3,4
"21",3,6,5,2
"22",5,3,6,4
"23",6,5,6,3
"24",1,4,5,5
"25",5,6,4,1
"26",1,1,2,6
"27",6,3,2,1
"28",3,4,2,5
"29",4,4,5,2
"30",1,5,1,2
