"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,4,2,4,2,4,2,5,3,5,3
"2",5,1,4,4,3,4,1,1,4,3,2
"3",2,3,5,4,4,5,5,2,3,2,1
"4",5,2,3,5,2,4,4,1,1,2,4
"5",5,4,5,1,4,3,2,2,2,3,5
"6",3,1,3,4,2,1,5,2,3,4,1
"7",5,3,1,5,1,5,4,3,3,5,2
"8",2,5,1,1,2,3,3,5,1,2,3
"9",5,4,4,3,1,1,2,2,5,2,3
"10",3,5,3,4,1,2,1,4,4,4,5
"11",4,1,3,2,5,3,3,5,5,5,2
"12",1,3,1,5,1,3,1,2,2,3,3
"13",5,3,2,3,5,5,3,4,4,1,5
"14",1,4,3,4,5,2,4,3,2,1,2
"15",2,1,1,2,3,5,2,2,2,1,4
"16",4,1,5,4,5,1,1,3,1,3,4
"17",1,5,3,2,2,5,4,2,4,3,5
"18",1,2,2,1,1,2,3,1,3,3,1
"19",1,1,4,5,3,2,3,3,5,2,5
"20",3,2,3,3,1,5,1,5,1,2,2
"21",4,2,2,4,2,3,2,3,5,1,1
"22",2,5,5,2,1,4,3,3,5,4,1
"23",2,4,4,3,3,3,1,1,1,5,1
"24",5,5,4,5,4,2,3,5,2,4,1
"25",3,1,5,2,4,2,4,1,4,1,3
"26",2,1,2,3,1,3,5,5,4,2,4
"27",5,3,2,2,4,2,5,4,1,2,1
"28",4,4,1,4,3,4,5,5,5,3,4
"29",1,2,1,3,4,1,4,4,5,4,2
"30",5,5,3,1,3,1,5,3,4,5,3
"31",4,3,4,1,2,5,3,1,5,4,4
"32",3,4,4,2,1,4,5,3,1,1,5
"33",4,2,3,1,3,1,1,5,3,1,3
"34",4,5,2,3,5,5,2,2,1,4,2
"35",2,3,3,5,5,1,2,1,3,2,5
"36",3,5,2,5,5,3,5,1,5,3,3
"37",2,4,2,5,3,1,4,4,1,4,4
"38",4,2,5,3,1,2,5,2,2,5,4
"39",2,2,5,5,4,5,2,4,4,5,3
"40",4,5,1,3,3,1,3,1,2,1,2
"41",3,2,1,4,4,4,3,1,2,5,5
"42",3,4,1,1,5,4,1,3,4,2,1
"43",1,3,5,2,2,1,2,5,2,3,2
"44",4,4,5,5,2,3,4,4,4,1,2
"45",5,1,1,2,2,2,2,4,3,4,5
"46",3,3,5,2,5,3,4,5,3,5,5
"47",3,1,4,1,3,5,4,4,2,3,1
"48",1,2,4,1,5,4,5,3,1,4,3
"49",2,3,2,1,4,2,1,2,5,5,4
"50",1,5,4,3,4,4,1,4,3,1,4
