"","V1","V2","V3","V4","V5","V6","V7"
"1",3,1,1,1,3,3,2
"2",1,2,3,3,1,1,2
"3",3,1,3,2,1,3,2
"4",2,1,3,2,3,1,1
"5",2,2,3,1,2,3,1
"6",1,2,2,2,1,3,3
"7",1,1,2,3,2,3,1
"8",2,3,3,3,1,2,3
"9",1,2,2,1,3,1,1
"10",3,2,1,1,1,1,3
"11",1,3,1,2,1,3,1
"12",1,1,1,2,3,2,3
"13",2,1,2,1,1,1,2
"14",2,3,2,3,3,3,2
"15",3,2,3,3,3,3,3
"16",2,3,1,1,2,3,3
"17",1,3,3,1,3,2,2
"18",3,3,2,1,1,2,1
"19",2,3,2,2,3,1,3
"20",3,1,2,3,2,1,3
"21",3,3,3,2,2,1,1
"22",2,1,1,3,1,2,1
"23",1,3,1,3,2,1,2
"24",3,2,2,2,2,2,2
"25",2,2,1,2,2,2,2
"26",3,2,1,3,3,2,1
"27",1,1,3,1,2,2,3
