"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,3,3,3,1,1,1,2,2
"2",3,2,3,1,1,2,3,2,1
"3",3,3,2,1,1,1,2,1,3
"4",2,2,3,3,3,2,1,1,3
"5",1,1,3,3,3,2,3,3,1
"6",1,1,1,2,1,1,2,1,1
"7",1,1,3,1,2,2,2,2,3
"8",3,2,2,3,2,1,1,1,1
"9",3,1,1,2,2,2,3,1,3
"10",3,1,3,3,1,3,2,1,2
"11",1,1,2,2,3,1,1,2,3
"12",1,3,1,2,3,3,2,2,2
"13",1,2,1,1,3,2,1,1,2
"14",1,3,1,1,2,2,3,3,3
"15",3,1,3,1,2,1,1,3,2
"16",3,2,1,3,3,1,3,2,2
"17",3,1,2,2,3,3,1,2,1
"18",1,2,2,3,2,3,3,1,3
"19",1,2,2,1,1,3,2,3,1
"20",2,3,3,1,2,3,1,1,1
"21",2,2,1,1,3,1,2,3,1
"22",2,3,3,2,3,1,3,1,2
"23",2,2,3,2,1,1,3,3,3
"24",3,3,2,3,2,2,2,3,1
"25",2,3,1,3,1,3,3,2,1
"26",3,3,3,2,3,3,2,3,3
"27",2,1,1,3,2,3,1,3,2
"28",3,3,1,2,1,2,1,3,2
"29",1,3,2,2,2,1,3,2,1
"30",2,2,1,1,1,3,1,2,3
"31",2,1,2,3,1,2,2,3,3
"32",2,2,2,2,2,2,2,2,2
"33",2,1,2,1,3,3,3,1,2
