"","V1","V2"
"1",2,1
"2",2,2
"3",3,1
"4",2,3
"5",4,3
"6",1,3
"7",3,4
"8",1,2
"9",1,2
"10",2,1
"11",2,4
"12",1,3
"13",1,3
"14",4,3
"15",3,3
"16",2,2
"17",1,4
"18",4,1
"19",1,2
"20",3,2
"21",3,2
"22",4,4
"23",3,4
"24",1,1
"25",2,4
"26",4,3
"27",4,2
"28",3,3
"29",4,2
"30",1,4
"31",1,1
"32",4,2
"33",2,3
"34",2,1
"35",2,4
"36",3,1
"37",4,1
"38",3,1
"39",4,4
"40",3,4
