"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",4,2,2,1,1,1,2,3,2
"2",5,5,3,5,5,6,2,4,6
"3",5,4,6,2,5,4,6,2,5
"4",5,4,5,4,3,1,5,1,2
"5",2,3,3,1,3,2,6,5,1
"6",2,6,6,3,4,3,2,4,1
"7",1,5,4,1,5,3,5,1,3
"8",3,6,6,6,4,5,4,5,3
"9",2,2,3,6,4,1,6,2,4
"10",3,3,4,1,2,5,2,2,6
"11",4,5,5,1,6,2,1,5,4
"12",5,6,1,2,3,4,1,2,3
"13",5,1,4,6,1,3,2,6,4
"14",3,6,3,3,1,1,5,6,5
"15",3,3,1,6,2,6,5,4,2
"16",2,1,1,2,6,5,4,3,4
"17",4,6,3,3,6,6,6,3,2
"18",3,4,2,6,6,3,2,1,5
"19",4,1,2,3,2,3,4,1,6
"20",1,1,4,3,3,6,1,5,3
"21",6,2,3,4,4,5,1,1,1
"22",6,3,4,5,6,1,4,4,1
"23",5,2,1,4,5,2,3,5,3
"24",1,2,5,4,6,4,5,6,6
"25",2,5,5,4,1,6,3,1,4
"26",6,6,4,6,3,2,3,3,6
"27",4,1,5,5,3,5,6,3,5
"28",6,2,6,2,1,4,5,4,3
"29",6,5,1,4,2,3,6,5,4
"30",3,1,6,3,5,2,3,2,2
"31",1,5,2,5,1,4,4,2,1
"32",4,4,5,2,2,5,3,6,1
"33",1,4,1,2,4,1,3,4,6
"34",2,4,2,5,5,4,1,6,2
"35",6,3,2,1,4,6,4,6,5
"36",1,3,6,5,2,2,1,3,5
