"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,1,5,1,4,2,4,1,5,4
"2",5,2,2,4,6,2,5,6,5,3
"3",1,6,3,5,6,3,2,3,1,4
"4",4,6,5,6,1,6,3,3,5,3
"5",1,3,1,2,1,4,3,6,1,3
"6",4,5,2,1,5,3,1,5,5,5
"7",2,5,5,2,6,5,6,4,4,2
"8",4,1,4,3,5,6,4,5,1,1
"9",3,2,2,1,3,5,6,3,2,6
"10",4,3,6,6,3,1,6,5,2,4
"11",5,5,4,2,2,2,5,2,1,5
"12",5,1,1,6,4,5,2,4,4,5
"13",5,3,6,2,3,4,2,3,6,1
"14",3,5,4,5,2,2,1,6,4,1
"15",1,4,3,4,2,6,5,5,6,5
"16",3,3,4,5,6,4,3,1,6,6
"17",6,4,2,3,2,6,1,1,3,4
"18",6,6,6,4,4,4,4,6,3,6
"19",2,2,6,4,5,5,1,2,2,3
"20",2,4,1,6,4,3,5,1,3,1
"21",6,1,3,5,1,3,6,2,4,2
"22",3,6,1,3,3,1,4,2,6,2
"23",6,4,3,1,5,1,3,4,2,2
"24",2,2,5,3,1,1,2,4,3,6
