"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,1,5,1,4,2,3,1,2,1,2,3
"2",5,4,4,4,4,1,5,1,3,3,3,1
"3",3,2,4,5,5,2,2,3,5,1,5,2
"4",1,5,4,2,2,2,2,1,5,3,2,4
"5",4,4,1,1,2,3,4,5,3,5,2,4
"6",3,2,1,1,3,4,2,1,5,3,1,2
"7",1,4,2,3,4,5,3,4,5,5,1,2
"8",3,1,1,5,4,5,5,2,3,4,4,4
"9",3,1,5,4,2,4,3,1,3,3,5,5
"10",3,5,1,3,1,5,3,5,2,1,3,5
"11",3,4,5,3,1,1,1,2,2,4,1,2
"12",1,3,5,5,5,4,5,3,2,2,3,5
"13",5,5,5,1,2,3,3,4,4,2,5,1
"14",4,2,2,5,1,1,2,3,4,2,2,5
"15",2,4,2,5,5,3,3,2,4,1,2,1
"16",3,5,4,5,2,3,5,4,1,2,1,3
"17",1,3,4,1,5,4,1,2,3,5,3,1
"18",4,3,3,1,4,1,3,2,5,4,3,5
"19",3,5,2,2,3,2,5,3,1,5,3,1
"20",2,1,2,1,1,3,1,4,4,4,5,3
"21",4,3,3,3,4,2,1,5,1,1,2,1
"22",4,5,3,4,5,5,1,1,3,2,1,3
"23",4,3,3,2,1,5,4,1,4,5,5,2
"24",4,1,1,3,2,2,1,2,3,2,4,1
"25",4,3,5,4,2,5,1,4,5,1,3,3
"26",2,3,1,4,2,5,2,2,2,5,2,4
"27",2,2,2,4,1,3,4,1,1,1,3,2
"28",3,2,4,1,4,5,4,5,1,2,4,2
"29",5,2,3,5,3,5,3,4,2,4,1,1
"30",3,4,4,3,1,2,5,5,5,4,4,5
"31",1,1,3,3,2,1,5,5,2,2,2,2
"32",5,1,2,2,5,4,3,5,5,2,3,4
"33",1,1,2,1,3,3,4,3,1,3,1,5
"34",5,2,4,2,1,4,1,4,1,3,3,4
"35",2,5,3,1,2,4,5,2,2,3,4,2
"36",1,2,3,2,3,5,5,3,4,1,5,4
"37",5,4,4,3,3,4,4,2,4,1,1,5
"38",5,3,1,2,1,2,5,3,3,1,1,3
"39",2,4,5,1,3,1,2,4,3,1,4,4
"40",2,5,5,2,4,5,2,3,1,4,2,3
"41",2,3,5,5,4,2,4,5,4,3,1,4
"42",5,2,5,3,5,3,5,1,4,5,2,3
"43",1,2,1,4,4,2,1,5,4,4,3,3
"44",5,3,2,5,2,1,3,1,1,4,4,3
"45",2,1,4,4,1,4,4,3,5,4,2,1
"46",3,1,3,2,5,1,2,4,3,5,1,5
"47",1,2,4,3,3,1,3,2,1,5,5,4
"48",2,3,1,2,5,1,4,4,4,3,4,1
"49",4,1,5,4,3,3,2,5,2,5,4,2
"50",5,4,1,3,5,4,2,3,1,3,5,2
"51",4,5,2,4,5,2,4,4,2,4,5,4
"52",1,5,1,4,3,1,4,2,5,2,4,3
"53",1,4,3,5,1,4,2,5,3,3,5,1
"54",2,4,2,2,4,3,1,1,2,2,5,5
"55",5,5,3,5,3,3,1,3,5,5,4,5
