"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,1,3,1,3,2,2,1,1,1,1,3
"2",4,4,2,2,3,4,3,1,1,2,2,1
"3",1,1,2,3,4,4,3,2,3,3,4,1
"4",1,1,2,2,1,3,2,3,2,1,2,4
"5",3,1,2,1,4,3,1,4,4,2,3,2
"6",2,3,2,4,4,1,4,3,2,1,3,1
"7",2,2,4,2,4,3,4,1,3,4,1,2
"8",3,2,1,3,3,4,4,2,4,1,2,3
"9",4,3,3,3,4,1,1,1,3,2,2,4
"10",2,4,3,4,2,4,1,3,3,1,1,3
"11",3,4,3,2,4,2,1,2,1,4,4,2
"12",2,4,1,2,3,1,2,4,3,2,4,4
"13",3,3,3,1,2,4,4,4,2,3,1,1
"14",4,2,4,1,1,4,1,2,2,3,3,3
"15",1,4,3,3,1,2,4,1,4,2,3,2
"16",3,2,1,1,2,1,3,1,2,1,4,2
"17",1,3,1,1,2,2,4,3,1,4,2,3
"18",4,3,2,4,2,3,2,1,4,4,4,3
"19",2,2,2,3,1,2,1,4,1,4,3,1
"20",3,3,4,3,1,3,2,4,1,1,4,2
"21",1,2,3,2,3,4,3,4,4,4,3,4
"22",4,1,1,4,2,2,3,4,3,2,1,2
"23",2,1,4,4,2,3,4,2,1,2,4,4
"24",1,4,4,4,4,2,3,4,2,3,2,3
"25",1,2,4,2,2,1,1,2,3,2,1,1
"26",3,4,2,3,1,1,3,2,2,4,1,4
"27",2,4,1,1,1,3,2,2,4,3,2,1
"28",3,1,4,4,3,1,2,3,4,4,2,1
"29",4,2,1,3,4,3,2,3,1,3,1,4
"30",4,1,3,2,1,1,4,3,3,3,4,3
"31",1,3,1,4,3,4,1,1,2,3,3,2
"32",4,3,4,1,3,2,3,3,4,1,3,4
