"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,1,5,2,1,3,6,3,4
"2",5,4,3,6,5,5,2,2,6
"3",3,2,3,2,2,1,3,3,5
"4",5,5,5,1,2,6,4,4,6
"5",3,1,4,6,5,3,4,6,6
"6",6,3,1,6,4,6,3,4,1
"7",6,4,3,2,4,1,6,2,2
"8",2,2,4,1,6,1,2,4,3
"9",3,5,1,3,6,4,6,3,1
"10",5,1,6,1,5,5,3,5,3
"11",6,1,5,4,3,1,2,4,6
"12",3,2,2,3,1,6,6,4,6
"13",4,6,5,5,6,4,6,4,5
"14",4,2,6,5,3,6,1,3,5
"15",1,3,1,6,2,3,2,6,4
"16",4,1,2,1,4,2,5,1,5
"17",5,4,2,5,1,2,1,4,5
"18",3,3,5,6,1,2,3,1,3
"19",6,6,6,3,2,2,2,2,3
"20",5,4,6,4,5,6,5,1,2
"21",1,4,6,4,1,5,3,3,5
"22",2,6,5,2,5,6,3,2,4
"23",2,4,1,4,2,1,4,1,6
"24",4,5,1,3,5,1,1,2,4
"25",6,3,4,3,4,5,6,1,5
"26",2,3,3,3,1,5,4,6,1
"27",5,3,5,6,6,1,4,3,1
"28",3,4,5,3,5,2,1,6,3
"29",5,2,1,2,2,4,4,2,3
"30",6,6,2,6,2,5,5,3,4
"31",3,6,1,4,4,6,2,6,5
"32",1,2,2,5,6,4,3,1,5
"33",2,4,1,1,3,5,5,4,3
"34",6,5,4,5,1,4,3,6,2
"35",4,5,4,6,3,3,5,2,6
"36",5,6,3,4,1,1,5,5,3
"37",5,2,1,5,5,2,6,5,4
"38",6,2,6,3,4,4,4,6,4
"39",2,6,3,5,4,2,2,1,1
"40",4,1,2,4,3,1,3,6,2
"41",4,3,1,1,1,3,2,3,2
"42",4,6,4,2,3,5,2,5,1
"43",1,1,4,3,2,6,2,2,2
"44",1,5,6,5,4,1,4,5,4
"45",1,6,2,1,5,3,4,3,2
"46",1,6,4,2,3,2,5,6,5
"47",1,1,4,4,5,2,5,4,1
"48",2,2,5,6,2,4,6,5,2
"49",1,5,3,5,3,6,6,1,3
"50",3,1,2,5,3,5,4,2,1
"51",6,5,2,2,6,3,3,5,6
"52",2,3,6,3,6,3,5,2,6
"53",3,5,6,6,4,3,1,4,2
"54",4,3,3,2,6,6,5,6,4
"55",4,4,6,1,2,2,6,5,1
"56",2,4,2,4,6,5,1,5,2
"57",3,5,4,1,1,4,1,1,4
"58",5,2,5,2,3,3,1,1,1
"59",6,1,3,4,6,4,1,3,3
"60",1,3,3,1,4,4,1,5,6
