"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",3,3,2,2,1,2,1,3,2,3,1,2,2,1
"2",1,1,3,2,1,3,3,3,3,2,2,3,2,1
"3",2,3,3,2,1,3,2,1,2,2,1,3,3,3
"4",2,1,2,3,3,1,3,3,2,3,2,1,3,2
"5",1,1,1,1,3,3,2,2,1,2,2,3,3,3
"6",2,2,1,3,1,2,3,1,3,1,2,3,2,3
"7",3,2,2,3,2,3,1,3,3,3,2,3,1,2
"8",2,2,2,2,3,1,1,1,3,2,1,3,1,2
"9",2,3,2,3,1,2,1,2,1,1,2,3,1,1
"10",2,2,1,3,1,3,3,2,1,3,2,2,3,1
"11",2,1,2,2,1,3,1,1,2,3,3,1,1,3
"12",2,2,1,1,2,3,3,3,2,1,3,2,1,2
"13",2,1,1,2,2,1,1,3,3,2,3,2,3,3
"14",3,3,1,1,2,3,1,2,1,1,1,3,2,2
"15",1,1,3,3,2,3,2,1,2,3,1,2,1,1
"16",1,3,1,1,2,1,1,2,3,2,2,1,1,1
"17",3,1,2,1,3,2,1,3,2,1,2,1,2,1
"18",1,3,2,2,3,3,3,2,2,1,3,1,3,2
"19",3,1,1,3,1,2,2,3,1,2,1,1,1,2
"20",3,2,3,2,1,1,1,1,1,3,2,1,3,2
"21",1,2,1,1,1,2,2,3,2,3,3,1,2,3
"22",1,3,1,3,2,1,3,3,2,2,1,3,2,1
"23",1,2,3,1,2,2,1,1,2,1,3,3,3,1
"24",3,2,1,2,3,3,3,2,3,3,1,1,2,3
"25",3,3,1,2,2,3,2,1,3,2,3,2,2,1
"26",1,1,1,2,1,1,1,2,2,1,1,2,3,2
"27",3,2,2,2,3,1,2,3,1,2,3,3,3,1
"28",2,3,3,1,3,3,1,3,3,3,3,2,2,2
"29",1,3,2,3,1,2,2,2,3,3,3,3,3,2
"30",2,2,3,3,3,2,2,3,3,1,1,2,3,1
"31",2,3,3,1,3,1,2,2,2,2,1,1,2,3
"32",2,2,3,1,2,2,3,3,1,3,1,3,1,3
"33",3,3,1,3,3,1,2,1,2,1,2,2,1,3
"34",3,3,3,3,2,2,3,1,3,2,3,1,3,2
"35",3,1,3,1,1,2,1,2,3,2,2,2,1,3
"36",3,1,3,3,2,3,2,2,1,1,3,2,2,3
"37",2,3,1,1,2,2,2,1,1,3,2,1,3,1
"38",2,1,3,1,1,1,3,2,1,2,3,3,2,2
"39",2,2,3,3,1,1,2,2,3,1,3,1,1,1
"40",1,2,2,1,1,3,2,1,3,1,1,1,2,2
"41",1,1,2,2,3,2,3,2,3,1,1,2,1,3
"42",1,1,1,3,3,2,1,1,1,2,3,2,2,2
"43",3,3,2,1,1,1,3,3,2,1,2,2,3,3
"44",3,1,2,1,2,1,2,1,3,3,1,3,3,2
"45",2,1,2,2,2,1,3,1,1,1,1,1,2,1
"46",3,2,3,1,3,3,3,1,1,2,2,2,1,1
"47",1,3,3,2,3,2,2,3,1,1,2,1,1,2
"48",1,2,2,3,2,3,1,3,1,2,1,1,3,3
"49",3,1,1,2,3,2,3,2,2,3,3,3,1,1
"50",1,2,3,3,3,1,1,2,2,3,2,3,2,3
"51",1,3,2,2,2,1,3,1,1,3,3,2,1,3
