"","V1","V2"
"1",2,4
"2",3,3
"3",3,2
"4",2,1
"5",3,1
"6",4,3
"7",1,2
"8",5,4
"9",1,3
"10",4,4
"11",2,5
"12",5,1
"13",5,5
"14",5,2
"15",5,2
"16",1,5
"17",3,4
"18",5,3
"19",2,1
"20",4,5
"21",1,4
"22",5,4
"23",2,5
"24",4,2
"25",4,1
"26",1,4
"27",1,1
"28",1,2
"29",4,5
"30",4,1
"31",3,3
"32",3,3
"33",2,2
"34",3,5
"35",2,3
