"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,5,1,5,3,4,1,3,2,2
"2",1,5,4,3,3,2,2,2,5,5
"3",3,1,4,1,4,5,3,3,5,3
"4",5,2,5,1,5,2,3,2,2,5
"5",5,2,1,4,4,5,2,2,4,4
"6",1,5,3,2,4,3,2,4,2,1
"7",1,3,3,5,3,5,5,2,4,2
"8",4,3,2,3,2,3,5,3,1,5
"9",5,3,3,3,5,1,4,1,5,4
"10",4,2,4,2,3,1,4,3,1,1
"11",1,1,2,1,1,3,4,3,4,1
"12",1,5,5,3,1,1,5,5,3,3
"13",1,3,1,1,4,4,3,1,1,2
"14",2,2,1,2,3,2,5,1,3,5
"15",1,2,2,5,5,3,4,4,3,4
"16",2,2,1,3,1,5,3,4,2,5
"17",3,1,2,5,2,1,4,1,2,3
"18",2,4,2,2,5,1,3,4,5,2
"19",3,5,5,4,5,4,4,1,4,3
"20",5,5,2,5,1,2,3,2,3,1
"21",4,4,2,3,4,5,5,5,3,1
"22",4,4,4,2,1,5,4,1,2,4
"23",4,3,4,5,5,4,2,5,2,2
"24",1,1,5,2,2,4,1,1,3,4
"25",2,2,3,4,1,5,2,5,5,3
"26",4,3,1,2,1,3,1,2,5,3
"27",5,5,1,4,4,2,4,4,1,3
"28",4,5,3,1,2,1,2,1,4,2
"29",4,5,2,2,5,5,1,3,3,5
"30",2,2,4,4,4,1,1,2,3,1
"31",5,4,4,5,2,3,3,5,4,5
"32",3,4,3,5,4,3,1,1,1,5
"33",5,1,5,2,3,3,3,5,3,2
"34",3,5,3,1,2,4,5,4,5,4
"35",5,2,2,1,2,4,2,4,1,3
"36",3,1,1,3,5,3,2,1,4,1
"37",3,3,4,1,1,2,1,4,3,2
"38",2,3,5,5,1,1,2,3,1,4
"39",3,3,1,4,2,2,4,5,5,1
"40",1,1,3,3,5,2,1,5,1,3
"41",2,4,4,1,5,3,5,2,2,3
"42",1,4,2,4,2,2,3,3,4,4
"43",5,1,3,3,1,4,5,2,2,2
"44",3,1,4,4,3,5,5,4,1,4
"45",2,3,5,2,4,4,4,5,4,5
"46",3,4,1,1,3,1,2,5,2,4
"47",2,4,5,4,2,5,3,2,1,1
"48",4,1,3,4,3,1,1,4,4,5
"49",4,2,5,5,4,2,5,3,5,2
"50",5,4,5,3,3,4,1,3,5,1
