"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,3,2,3,4,1,3,1
"2",1,4,2,2,5,3,3,4
"3",3,1,5,2,5,1,4,3
"4",5,2,4,5,3,1,2,4
"5",2,4,3,4,4,5,5,4
"6",2,3,4,5,5,4,2,5
"7",4,3,1,2,3,3,5,4
"8",2,5,1,3,1,4,4,1
"9",2,2,2,1,3,5,4,5
"10",5,5,3,2,2,2,2,1
"11",3,4,4,1,1,3,1,5
"12",3,1,4,3,1,4,5,4
"13",5,4,2,1,5,4,4,2
"14",1,5,2,5,3,4,1,3
"15",5,1,2,4,1,3,3,5
"16",4,5,5,2,4,5,2,4
"17",4,1,3,1,3,4,1,2
"18",1,2,4,2,2,5,3,1
"19",3,2,1,5,2,2,5,2
"20",2,1,2,2,2,1,1,4
"21",3,1,1,4,5,5,2,2
"22",3,5,5,5,2,3,3,3
"23",1,3,1,1,4,2,2,3
"24",1,4,5,3,2,2,4,5
"25",1,3,3,4,1,1,2,2
"26",4,2,5,1,1,2,3,3
"27",2,5,4,1,3,1,5,2
"28",5,3,5,4,3,4,5,1
"29",4,4,4,4,5,2,1,1
"30",4,4,3,5,1,5,4,3
"31",5,3,1,3,2,5,1,3
"32",4,5,1,4,4,1,3,5
"33",1,1,3,5,4,3,4,1
"34",5,2,3,3,5,2,5,5
"35",2,2,5,3,4,3,1,2
