"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,2,1,3,3,1,2,3,3,3,2,1
"2",2,1,3,1,3,1,2,1,1,2,3,2
"3",3,2,1,2,1,2,3,1,3,2,3,3
"4",1,3,2,1,3,2,3,3,2,3,3,2
"5",2,2,1,1,1,2,1,1,2,1,1,1
"6",3,3,2,1,3,3,2,2,1,1,2,3
"7",2,3,3,1,1,1,3,2,3,2,1,2
"8",1,2,3,2,3,2,1,2,3,1,2,1
"9",1,1,2,2,2,1,1,1,3,2,1,3
"10",1,3,1,3,2,1,2,2,2,1,3,3
"11",2,2,1,2,3,3,1,2,1,3,1,3
"12",3,3,1,2,1,3,1,3,2,2,2,2
"13",3,3,3,3,3,2,3,1,2,2,1,1
"14",3,1,1,2,2,1,3,3,1,1,1,2
"15",2,1,2,3,3,2,3,3,3,1,2,3
"16",2,3,2,3,2,3,1,1,3,1,3,2
"17",1,2,3,3,1,2,2,3,1,2,1,3
"18",3,1,2,1,2,3,2,2,3,3,1,1
"19",3,2,3,1,2,1,1,3,2,3,2,3
"20",1,2,1,1,2,3,3,2,1,2,3,1
"21",1,3,2,2,1,1,2,1,1,3,2,1
"22",3,1,2,3,1,2,1,2,1,3,3,2
"23",1,1,3,3,2,3,3,1,2,3,2,2
"24",2,1,3,2,1,3,2,3,2,1,3,1
