"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,5,4,2,2,4,2,3,1,1
"2",4,2,5,5,4,5,5,2,2,2,3
"3",3,4,1,3,1,1,4,1,1,2,2
"4",1,3,1,4,5,1,3,4,2,3,5
"5",3,4,4,1,5,2,1,1,2,4,4
"6",2,3,1,1,2,1,1,3,5,4,3
"7",2,2,5,2,3,1,2,4,3,1,5
"8",4,2,1,2,4,2,2,5,1,5,3
"9",1,5,3,5,3,2,1,5,2,2,2
"10",1,4,4,5,2,5,2,2,3,3,5
"11",5,1,1,2,3,4,1,1,3,3,4
"12",4,1,4,2,2,1,5,5,2,3,2
"13",5,4,3,1,4,4,4,4,2,1,2
"14",1,3,2,2,3,3,5,2,1,1,1
"15",5,5,3,2,1,5,2,4,3,4,1
"16",3,3,3,1,3,5,5,5,4,5,4
"17",5,5,3,4,3,1,3,2,1,5,4
"18",2,1,2,3,4,5,1,3,1,3,1
"19",4,3,5,4,5,4,1,4,4,4,2
"20",3,2,1,4,3,5,3,5,5,2,1
"21",3,5,5,3,5,3,4,5,1,3,5
"22",2,1,3,5,1,4,3,4,1,4,4
"23",4,5,1,5,4,3,2,3,4,1,4
"24",2,5,4,2,1,4,5,3,4,2,4
"25",2,5,1,3,5,4,5,2,3,5,2
"26",1,4,5,3,1,2,3,5,4,5,3
"27",4,2,2,1,1,2,3,2,3,2,5
"28",5,4,2,5,2,2,5,4,5,3,3
"29",1,2,5,1,2,4,2,3,2,5,2
"30",4,5,5,1,3,3,3,1,5,3,1
"31",4,3,2,4,2,5,4,1,2,4,5
"32",2,3,4,2,5,5,3,1,5,1,3
"33",1,2,3,4,4,2,5,1,5,4,4
"34",2,4,4,5,4,1,4,3,3,4,1
"35",5,3,4,4,1,3,1,3,1,1,3
"36",3,4,2,3,2,4,1,5,5,1,5
"37",3,1,2,5,1,3,2,1,4,5,2
"38",1,1,2,1,5,3,4,4,4,2,3
"39",5,2,3,3,5,1,2,2,4,2,1
"40",5,1,4,3,4,3,4,3,5,5,5
