"","V1","V2","V3"
"1",1,3,2
"2",3,3,2
"3",2,2,1
"4",1,2,2
"5",3,1,2
"6",2,3,1
"7",1,2,3
"8",3,2,1
"9",3,2,3
"10",3,3,1
"11",1,2,1
"12",2,2,3
"13",1,3,1
"14",1,2,2
"15",2,3,2
"16",1,1,3
"17",2,1,3
"18",3,2,2
"19",2,2,3
"20",1,1,1
"21",3,3,3
"22",3,1,2
"23",2,1,2
"24",2,3,3
"25",2,3,1
"26",3,1,3
"27",2,1,1
"28",1,3,3
"29",1,1,2
"30",3,1,1
