"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,5,4,4,3,1,5,2
"2",1,4,5,1,3,4,1,3
"3",2,3,2,4,3,5,3,5
"4",5,2,1,1,3,5,2,4
"5",1,2,3,5,4,4,4,1
"6",2,3,5,5,2,3,4,4
"7",5,1,1,4,5,3,3,1
"8",4,2,5,4,4,4,1,5
"9",3,1,4,5,1,3,2,3
"10",3,4,3,3,5,4,5,1
"11",2,1,5,1,5,3,2,2
"12",2,4,4,5,4,1,2,5
"13",4,1,5,3,4,1,5,3
"14",2,3,1,2,1,4,1,2
"15",1,4,3,1,1,3,3,1
"16",4,4,3,1,5,1,1,4
"17",1,3,4,2,5,5,3,4
"18",2,1,3,3,3,1,3,2
"19",1,2,5,2,1,2,4,4
"20",3,5,3,4,1,5,1,3
"21",5,5,2,5,2,4,3,2
"22",1,3,2,5,5,2,1,2
"23",1,5,1,3,4,3,2,4
"24",5,4,2,2,1,1,4,3
"25",5,3,5,4,2,1,2,1
"26",5,5,4,4,5,3,4,4
"27",3,2,2,2,3,3,1,3
"28",5,3,4,2,3,3,5,2
"29",4,4,5,3,1,4,3,5
"30",4,2,2,4,1,2,5,1
"31",2,5,1,3,5,2,4,3
"32",4,4,1,5,3,3,5,5
"33",5,1,3,5,3,2,1,4
"34",1,1,2,3,2,1,2,5
"35",3,3,1,1,4,1,4,1
"36",4,5,2,2,4,5,2,1
"37",3,5,5,2,3,2,3,1
"38",3,1,2,2,5,4,4,5
"39",2,2,3,1,4,2,5,5
"40",2,5,2,1,2,4,5,4
"41",5,2,4,2,4,2,3,3
"42",4,1,4,1,2,5,4,2
"43",3,4,5,5,4,5,4,2
"44",3,2,1,5,1,1,3,4
"45",1,1,1,4,2,5,5,3
"46",5,3,3,3,1,5,5,5
"47",4,3,3,4,5,4,2,3
"48",4,4,1,3,2,2,1,2
"49",3,5,4,1,2,2,2,5
"50",2,2,4,3,2,5,1,1
