"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,4,3,5,5,3,1,3,1,1,2,4
"2",5,2,4,2,4,3,4,2,2,5,5,4
"3",5,1,3,2,4,1,2,4,5,3,1,2
"4",2,3,1,2,4,2,4,3,5,1,4,5
"5",3,5,1,1,5,4,3,1,3,4,2,2
"6",4,2,1,5,1,3,3,4,4,4,5,2
"7",2,4,4,3,3,5,1,2,5,3,5,1
"8",3,1,2,3,1,5,2,1,2,2,3,5
"9",4,3,4,1,2,4,5,4,1,1,3,1
"10",1,3,5,1,1,2,1,3,3,4,1,4
"11",5,5,5,4,2,1,4,1,4,2,3,3
"12",1,2,2,5,3,2,5,2,2,3,2,1
"13",1,1,5,4,5,4,3,5,3,2,4,3
"14",3,4,3,4,3,5,5,5,4,5,1,5
"15",2,5,2,3,2,1,2,5,1,5,4,3
