"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,4,4,3,2,1,4,3,3,4
"2",4,3,2,3,3,2,1,4,4,4
"3",3,4,4,2,3,4,2,1,4,2
"4",1,3,1,2,1,1,1,2,3,3
"5",4,3,4,3,1,2,3,1,1,1
"6",2,3,2,1,4,1,4,1,2,2
"7",1,1,2,2,3,2,4,3,1,1
"8",1,3,3,2,2,4,3,4,4,1
"9",3,1,1,1,1,2,3,3,4,2
"10",3,2,3,4,4,1,3,4,1,2
"11",3,1,2,3,2,3,1,1,1,3
"12",2,1,4,3,4,3,4,2,4,3
"13",2,4,1,3,3,3,1,4,2,1
"14",4,2,2,2,1,4,4,4,3,3
"15",1,4,3,4,4,2,2,3,3,3
"16",1,2,4,1,2,2,2,4,2,4
"17",4,4,1,4,2,3,4,2,2,2
"18",3,3,1,1,4,4,2,3,1,3
"19",4,1,3,2,3,1,2,2,2,4
"20",4,2,3,1,4,3,1,2,3,1
"21",1,2,1,4,3,4,3,1,3,4
"22",2,4,3,1,1,3,3,2,1,4
"23",2,1,4,4,1,4,1,3,2,2
"24",2,2,2,4,2,1,2,1,4,1
