"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,3,2,1,2,3,1,1,1,3,2,2,1
"2",2,3,1,1,3,1,3,2,1,2,3,1,2
"3",2,2,3,2,3,3,2,3,1,3,2,3,3
"4",1,3,2,2,3,1,2,3,1,2,1,3,2
"5",2,2,3,1,1,2,3,3,2,1,3,3,1
"6",1,3,2,2,1,1,3,1,3,1,2,2,1
"7",3,3,3,2,2,2,3,3,3,2,3,3,2
"8",1,2,1,1,1,1,2,3,3,3,3,2,2
"9",3,2,1,3,2,1,3,3,2,1,2,2,3
"10",1,1,2,3,2,2,3,3,1,3,2,1,1
"11",2,3,3,1,3,2,2,1,3,2,1,2,2
"12",3,1,1,1,1,3,1,2,3,2,2,3,2
"13",1,1,3,3,2,3,2,2,3,1,1,3,2
"14",1,3,2,2,1,3,2,2,1,1,3,2,3
"15",1,2,1,1,3,2,1,2,2,3,1,3,1
"16",3,1,3,3,3,1,2,1,2,2,2,3,1
"17",2,3,2,3,3,1,3,2,3,3,2,3,3
"18",1,1,3,2,1,3,1,3,2,2,2,1,1
"19",3,3,1,3,2,3,2,3,2,3,3,2,1
"20",3,2,2,3,1,3,2,2,3,2,3,1,3
"21",1,3,3,1,2,3,3,2,2,2,1,1,3
"22",1,2,1,2,3,2,1,3,3,1,2,1,3
"23",3,2,3,2,1,1,3,2,1,3,1,2,1
"24",2,1,3,1,1,1,2,1,2,1,2,1,3
"25",2,2,2,3,3,3,1,1,3,1,3,2,1
"26",3,2,2,1,2,1,1,3,3,2,1,1,1
"27",2,1,3,1,2,2,1,2,3,3,3,2,3
"28",2,3,1,3,1,2,2,2,2,1,1,1,1
"29",3,3,3,3,3,2,1,2,1,1,2,1,2
"30",1,2,1,3,1,3,3,1,1,2,2,3,2
"31",3,2,1,1,2,2,2,1,1,1,1,3,3
"32",2,1,1,2,2,1,1,2,1,1,3,3,1
"33",3,1,2,1,3,3,3,3,2,1,1,2,2
"34",1,1,1,2,3,2,3,1,2,2,3,2,3
"35",1,2,3,3,2,1,1,1,2,3,3,1,2
"36",2,1,1,2,2,3,3,1,3,3,1,1,2
"37",3,3,2,2,1,2,1,1,2,3,1,3,3
"38",3,1,2,2,3,2,2,1,1,3,3,1,2
"39",2,1,2,3,1,1,1,3,1,2,1,2,3
