"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,6,3,6,2,2,1,1,4,3,6,3
"2",2,3,6,4,1,4,3,4,6,1,5,6
"3",1,3,1,5,4,1,4,2,2,5,5,5
"4",2,4,1,3,6,3,2,4,6,5,2,1
"5",4,4,1,2,2,6,4,6,3,2,5,1
"6",2,5,6,1,5,6,3,2,1,4,4,3
"7",4,2,5,6,5,5,2,6,4,6,4,5
"8",6,1,3,3,6,3,3,4,1,3,6,6
"9",5,3,2,6,3,6,5,2,6,3,1,4
"10",6,2,2,1,1,4,2,1,3,5,3,4
"11",5,4,6,5,1,2,4,5,1,4,2,2
"12",6,5,4,4,4,5,6,3,5,6,6,2
"13",4,2,5,3,5,1,5,1,4,1,3,1
"14",1,1,4,4,3,5,1,3,2,2,1,2
"15",5,5,4,2,4,1,1,5,5,2,2,5
"16",3,6,5,2,2,3,5,3,3,6,1,6
"17",3,6,2,5,6,4,6,5,2,1,3,4
"18",1,1,3,1,3,2,6,6,5,4,4,3
