"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,2,3,2,1,3,1,1,1,4,1
"2",1,3,4,3,1,2,3,1,3,1,2
"3",1,3,1,2,4,2,1,3,2,3,1
"4",4,1,1,4,2,2,2,2,4,4,2
"5",3,2,4,2,4,2,2,1,4,2,4
"6",2,4,2,4,1,1,2,1,2,2,1
"7",2,1,1,2,2,1,4,3,3,1,3
"8",4,3,3,3,4,1,1,2,1,3,3
"9",1,3,3,2,2,4,2,4,1,2,4
"10",2,2,4,4,3,4,4,3,4,3,1
"11",4,4,3,2,1,2,4,4,3,3,4
"12",3,3,2,3,1,4,4,3,1,4,2
"13",2,4,4,1,3,4,1,2,3,2,2
"14",4,1,3,3,4,4,3,2,3,1,1
"15",1,1,2,1,4,3,4,1,2,3,3
"16",1,4,3,1,2,1,3,2,4,4,3
"17",2,4,1,4,4,3,3,4,3,4,3
"18",4,2,2,1,3,3,1,3,3,4,4
"19",4,4,1,2,3,3,4,1,1,2,2
"20",1,2,2,4,3,2,3,2,1,1,4
"21",3,3,1,3,2,4,3,1,4,3,4
"22",4,4,4,4,2,3,1,3,2,1,3
"23",3,3,2,1,3,1,2,4,4,1,1
"24",3,2,1,1,1,4,2,2,2,1,3
"25",1,1,2,3,1,3,1,4,4,2,2
"26",2,1,4,3,3,1,2,3,2,4,4
"27",3,1,4,1,2,2,3,4,1,3,1
"28",3,2,3,4,4,1,4,4,2,2,2
