"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,2,2,3,2,1,3,1,1
"2",2,2,2,3,1,3,1,1,3
"3",3,3,3,2,2,3,1,2,1
"4",3,3,1,1,2,2,3,3,2
"5",2,2,2,1,2,3,3,1,1
"6",2,2,1,2,3,2,1,3,3
"7",2,3,2,3,3,1,1,3,2
"8",3,1,3,1,1,2,2,1,2
"9",2,1,2,2,3,2,1,1,1
"10",2,1,1,3,1,3,2,3,1
"11",3,1,1,3,2,2,1,2,2
"12",1,1,3,3,2,1,2,2,3
"13",2,3,3,1,3,1,2,1,3
"14",3,2,3,2,1,1,2,3,3
"15",3,1,2,2,3,3,3,2,3
"16",2,3,3,3,1,2,3,2,2
"17",3,2,1,1,3,1,2,2,1
"18",1,2,3,2,3,2,3,3,1
"19",1,2,1,1,1,2,2,2,3
"20",1,3,1,3,3,3,2,1,2
"21",1,1,3,1,2,3,1,3,2
"22",1,3,2,2,2,3,3,3,3
"23",1,3,2,1,1,1,1,2,1
"24",1,1,1,2,1,1,3,1,2
