"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,2,2,1,1,1,2,3,1,3,1,2,3,3,2
"2",3,2,3,2,1,2,3,1,2,1,2,1,3,3,1
"3",3,3,1,2,1,2,1,3,2,2,3,2,3,1,3
"4",2,3,2,1,1,1,3,2,3,2,3,3,2,3,3
"5",1,1,1,2,2,1,3,2,2,3,3,3,2,1,1
"6",3,2,3,3,2,1,1,2,1,3,2,3,3,1,2
"7",1,2,3,3,1,3,2,2,2,1,3,1,2,1,3
"8",3,1,1,1,2,3,2,3,1,2,2,3,2,3,3
"9",1,3,2,2,1,3,1,3,2,3,2,3,1,2,1
"10",2,2,1,1,3,1,2,3,3,1,2,2,1,1,1
"11",2,2,1,3,1,2,1,1,3,2,1,3,3,2,1
"12",3,3,2,3,2,3,3,1,1,2,2,2,1,1,1
"13",2,1,3,2,3,3,3,3,2,3,3,2,3,2,3
"14",3,3,3,3,3,2,2,2,3,3,3,2,2,3,1
"15",1,3,2,1,2,3,2,1,2,1,3,3,3,1,2
"16",3,1,2,1,2,3,1,2,3,1,3,1,1,2,2
"17",1,3,1,3,3,2,2,2,1,1,2,1,3,2,3
"18",2,2,3,2,2,1,1,3,3,3,2,1,1,3,3
"19",2,1,2,2,3,3,1,2,1,1,1,2,3,3,1
"20",1,1,2,3,2,1,3,3,3,2,2,1,3,2,1
"21",3,2,1,2,3,1,1,1,1,2,3,1,2,2,2
"22",1,3,1,3,2,1,1,2,2,1,1,2,1,3,2
"23",1,2,3,2,3,3,3,1,3,2,1,3,1,3,2
"24",2,3,3,1,2,1,3,1,1,1,1,2,2,2,3
"25",2,2,2,3,3,2,3,3,1,1,3,3,1,3,2
"26",3,3,1,1,2,3,3,2,3,3,1,1,3,2,2
"27",2,3,3,1,3,2,1,3,2,2,1,1,2,1,1
"28",2,2,1,2,1,2,3,2,1,3,1,1,1,1,3
"29",2,1,1,3,1,3,2,1,2,3,2,1,2,3,2
"30",3,1,3,2,1,2,2,3,3,1,1,3,2,1,2
"31",1,1,2,1,3,2,1,1,3,3,2,2,2,1,3
"32",3,1,2,3,3,1,2,1,2,2,1,3,1,2,3
"33",1,1,3,1,1,2,2,1,1,2,3,2,1,2,1
