"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,3,2,4,3,1,2,2
"2",1,1,2,1,2,2,3,1
"3",1,3,4,1,2,4,3,3
"4",2,1,4,3,3,4,2,4
"5",4,1,2,4,4,3,4,3
"6",4,2,4,4,3,1,3,3
"7",4,3,1,4,2,3,2,2
"8",2,1,2,2,3,2,1,2
"9",3,2,1,3,3,2,4,1
"10",3,4,4,4,1,3,1,2
"11",4,3,2,1,4,2,1,3
"12",1,3,1,1,3,3,4,4
"13",2,4,2,4,3,4,3,4
"14",4,1,4,2,2,3,2,1
"15",3,4,2,1,3,4,2,1
"16",4,2,3,3,3,4,1,2
"17",1,1,1,3,4,4,3,2
"18",3,3,3,3,4,3,3,1
"19",4,4,3,1,3,2,4,2
"20",2,3,4,2,3,2,1,1
"21",2,3,3,4,1,2,3,3
"22",1,2,2,2,1,1,4,3
"23",2,2,3,4,2,4,4,1
"24",2,1,3,1,4,1,4,2
"25",3,2,4,1,1,1,2,2
"26",3,2,3,1,1,3,3,4
"27",1,2,4,2,4,2,2,4
"28",3,3,4,4,4,2,4,4
"29",4,3,1,2,1,1,3,1
"30",2,4,3,1,2,1,1,4
"31",1,1,3,4,1,2,2,2
"32",2,1,4,3,1,3,4,3
"33",3,4,1,3,2,2,3,3
"34",4,4,2,3,1,2,2,4
"35",1,2,1,4,2,3,1,4
"36",1,4,3,2,4,3,1,3
"37",4,4,4,2,4,4,3,2
"38",3,3,3,2,2,4,2,3
"39",3,1,1,2,3,1,3,4
"40",4,2,2,2,2,4,4,4
"41",3,2,2,4,4,1,1,1
"42",2,4,1,2,1,3,4,2
"43",4,1,3,3,2,1,1,4
"44",2,2,1,1,4,3,2,1
"45",3,1,1,1,1,4,1,3
"46",1,3,2,3,1,4,1,1
"47",2,4,1,3,4,1,2,3
"48",1,4,4,3,2,1,4,1
