"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,2,1,3,2,3,1,3,1,4,1,1
"2",3,4,2,4,2,4,2,1,1,4,3,2
"3",1,4,1,1,3,2,1,2,2,3,2,4
"4",3,4,4,3,4,3,2,4,4,1,3,4
"5",4,3,4,3,2,4,3,2,3,4,1,4
"6",3,4,1,2,1,1,4,2,2,3,3,1
"7",2,3,3,2,4,2,1,1,1,4,4,3
"8",2,1,1,3,4,4,3,3,1,2,3,4
"9",4,3,2,3,1,1,1,3,4,3,4,4
"10",4,1,3,4,4,3,1,2,2,3,1,2
"11",4,2,2,2,4,3,4,4,2,4,2,4
"12",1,1,3,4,2,2,2,4,3,4,3,4
"13",4,4,4,2,4,1,3,1,3,3,2,2
"14",3,1,1,3,1,2,4,2,4,2,1,3
"15",1,4,2,2,2,4,3,2,4,1,4,3
"16",4,1,1,2,3,3,2,1,4,1,3,1
"17",1,3,4,4,1,3,4,3,1,3,2,3
"18",1,3,4,3,3,1,2,4,2,2,4,1
"19",1,2,2,1,2,2,3,1,1,2,1,1
"20",3,1,2,1,4,1,1,3,3,2,2,1
"21",2,3,1,4,4,2,2,2,3,1,4,2
"22",4,2,3,3,1,4,4,1,2,2,3,1
"23",2,2,4,1,3,3,4,1,3,2,4,4
"24",2,3,3,4,2,1,3,1,2,1,1,4
"25",2,4,4,1,2,4,1,3,3,3,3,1
"26",3,1,4,1,1,2,3,3,2,4,4,2
"27",3,4,3,2,1,2,2,4,1,2,1,4
"28",2,2,4,4,1,2,1,1,4,2,2,2
"29",4,2,3,1,3,1,2,3,4,4,1,3
"30",1,1,4,2,3,4,2,3,2,1,1,3
"31",4,4,1,1,2,3,3,4,2,2,4,3
"32",3,2,3,4,3,4,3,4,4,3,4,1
"33",1,2,2,2,1,3,1,4,2,1,4,2
"34",3,1,2,4,3,1,4,2,1,3,4,3
"35",1,2,1,3,4,1,3,1,3,4,3,3
"36",2,1,3,3,2,1,4,4,3,1,2,2
"37",2,3,1,1,3,2,4,4,4,4,3,2
"38",3,3,1,4,3,4,1,4,3,2,1,3
"39",1,4,2,3,4,3,4,3,4,3,1,2
"40",4,4,2,4,3,2,3,3,1,1,2,1
"41",2,1,2,1,1,4,2,1,3,3,2,4
"42",1,3,3,2,1,3,2,2,4,4,2,1
"43",3,3,3,1,4,4,4,2,1,1,2,2
"44",4,2,4,2,2,1,1,2,1,1,3,3
