"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,5,4,1,6,6,4,3,4,2,5
"2",6,4,1,2,3,6,2,3,1,3,3
"3",2,2,1,4,5,6,4,5,3,5,1
"4",3,3,6,2,2,5,5,4,2,6,6
"5",1,6,3,3,4,4,1,2,2,6,2
"6",6,6,5,5,3,3,4,1,3,5,5
"7",6,1,5,3,4,4,6,6,4,1,4
"8",3,6,4,3,1,5,5,6,6,3,2
"9",2,3,1,3,2,2,2,1,5,1,5
"10",4,2,6,6,1,6,1,2,4,4,4
"11",6,2,4,4,2,1,3,3,5,6,2
"12",5,3,6,2,6,3,2,5,6,5,3
"13",5,2,3,2,5,1,5,2,2,3,6
"14",4,3,4,5,6,5,3,1,1,1,2
"15",1,1,2,4,1,3,6,3,1,4,3
"16",4,5,2,1,1,1,3,6,3,5,4
"17",3,4,1,6,6,2,6,4,4,6,4
"18",1,1,3,6,3,4,3,5,6,3,6
"19",5,5,3,6,2,3,4,5,2,1,1
"20",4,4,2,1,4,4,6,1,6,4,1
"21",2,4,5,5,5,2,2,6,1,4,5
"22",5,6,2,4,5,5,1,4,5,2,6
"23",2,5,6,5,4,1,5,2,5,2,3
"24",3,1,5,1,3,2,1,4,3,2,1
