"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",5,5,3,4,2,1,5,2,3,4,4
"2",3,1,4,4,3,5,5,4,1,3,1
"3",1,5,4,4,4,2,2,5,4,2,2
"4",5,2,2,4,1,5,2,3,4,2,2
"5",4,3,5,3,2,2,1,2,2,5,1
"6",5,2,4,2,5,4,3,5,3,5,5
"7",4,5,2,1,3,4,1,4,5,3,3
"8",3,5,4,2,1,4,3,1,1,2,4
"9",2,4,1,3,4,5,1,3,2,4,5
"10",4,1,1,3,3,2,4,1,4,1,5
"11",3,1,5,5,4,3,2,2,5,4,4
"12",1,1,2,1,1,2,3,3,1,5,3
"13",1,3,3,2,5,5,5,2,5,1,3
"14",2,2,3,5,2,3,1,5,2,1,4
"15",1,4,2,5,3,4,4,1,3,5,2
"16",4,3,1,5,5,1,3,4,1,2,3
"17",5,4,5,1,4,3,4,3,2,1,2
"18",2,3,5,3,1,1,4,4,5,3,5
"19",3,4,1,2,2,3,5,5,4,4,1
"20",2,2,3,1,5,1,2,1,3,3,1
