"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,2,2,1,2,1,1,3,3,3
"2",1,3,3,1,3,3,2,1,2,2
"3",2,1,2,1,3,1,3,2,3,1
"4",3,1,1,1,1,2,1,3,2,2
"5",3,3,2,2,2,1,2,3,1,1
"6",1,1,2,2,1,2,3,1,2,3
"7",2,2,1,2,3,1,1,1,1,2
"8",2,1,2,3,3,3,2,3,1,3
"9",3,2,3,1,1,2,2,2,1,1
"10",3,2,3,3,2,1,3,1,2,3
"11",3,1,1,2,2,3,2,1,3,1
"12",3,3,3,2,3,2,1,2,3,3
"13",2,2,3,2,1,3,3,3,3,2
"14",2,3,1,1,2,3,3,2,1,3
"15",1,3,1,3,1,1,2,2,3,2
"16",1,2,1,3,3,2,3,3,2,1
"17",2,3,2,3,1,3,1,1,2,1
"18",1,1,3,3,2,2,1,2,1,2
