"","V1","V2"
"1",3,2
"2",4,2
"3",3,2
"4",1,4
"5",3,3
"6",2,1
"7",3,1
"8",2,2
"9",1,3
"10",1,1
"11",2,4
"12",4,1
"13",1,2
"14",4,1
"15",1,1
"16",2,3
"17",2,2
"18",2,4
"19",1,3
"20",3,4
"21",2,3
"22",4,2
"23",1,2
"24",3,3
"25",4,3
"26",4,4
"27",4,3
"28",3,1
"29",1,4
"30",3,4
"31",4,4
"32",2,1
