"","V1","V2","V3"
"1",3,5,2
"2",2,6,4
"3",6,1,6
"4",3,2,6
"5",4,5,1
"6",2,1,1
"7",1,5,6
"8",3,2,4
"9",5,6,6
"10",3,6,5
"11",6,5,4
"12",2,4,4
"13",5,3,4
"14",2,4,3
"15",6,6,2
"16",2,3,6
"17",1,1,5
"18",6,4,5
"19",6,2,1
"20",3,3,2
"21",1,3,2
"22",5,3,3
"23",1,6,1
"24",4,5,3
"25",1,2,3
"26",4,4,5
"27",4,1,2
"28",4,2,5
"29",5,1,3
"30",5,4,1
