"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,3,4,3,6,4,1,1,1,2,2,1
"2",6,1,6,3,3,6,3,2,5,4,3,1
"3",1,6,1,3,5,3,3,1,6,4,1,3
"4",4,2,5,4,2,1,2,4,5,1,1,2
"5",5,1,4,5,2,5,1,3,4,3,6,5
"6",1,2,2,6,5,2,2,3,5,5,2,5
"7",6,3,5,6,6,6,4,3,4,1,5,3
"8",1,3,6,3,1,1,3,4,4,6,3,6
"9",3,1,3,4,5,1,5,1,4,5,6,2
"10",4,3,2,5,1,2,2,2,2,6,5,1
"11",2,2,5,2,2,4,4,2,6,6,6,3
"12",6,3,3,5,6,1,6,5,6,4,4,4
"13",6,2,1,4,3,4,1,6,2,6,2,4
"14",4,6,6,5,6,2,4,2,3,6,2,4
"15",4,5,4,2,5,2,6,3,5,2,5,1
"16",3,5,1,6,3,3,6,4,2,4,6,5
"17",4,1,5,6,4,3,6,5,1,6,3,3
"18",3,1,1,1,1,2,4,6,5,3,4,3
"19",3,1,5,1,5,5,4,3,2,4,1,6
"20",2,4,3,6,2,2,4,1,1,1,3,5
"21",4,2,2,4,3,6,6,2,3,2,1,6
"22",4,6,2,4,1,4,3,5,6,2,5,6
"23",1,1,2,2,6,3,2,4,1,3,5,4
"24",3,5,5,2,1,6,2,5,2,1,2,4
"25",5,5,2,5,5,5,4,6,1,2,4,2
"26",2,1,1,5,4,4,5,4,6,1,3,1
"27",5,2,4,3,5,2,3,5,2,1,6,6
"28",6,5,2,2,4,1,1,2,4,4,3,6
"29",2,5,3,1,3,2,3,5,2,5,1,2
"30",5,5,4,5,1,5,5,1,5,5,1,4
"31",5,4,1,3,2,1,5,3,1,3,2,2
"32",2,6,3,4,2,6,1,3,1,5,4,3
"33",6,4,6,1,2,4,5,4,1,5,5,5
"34",2,6,5,4,6,4,6,6,4,3,2,5
"35",1,2,4,6,1,6,3,6,3,4,4,2
"36",3,4,1,1,4,5,2,2,5,1,6,4
"37",2,4,6,5,5,1,1,5,3,2,5,3
"38",6,6,3,6,4,4,2,4,3,3,1,1
"39",5,6,5,3,3,3,2,6,4,5,6,1
"40",6,2,3,1,1,3,6,1,3,2,3,3
"41",1,6,4,1,3,1,5,3,3,1,4,4
"42",1,5,6,4,4,5,5,2,2,3,6,2
"43",4,4,4,1,6,5,1,4,6,6,3,2
"44",1,3,2,2,2,5,6,5,4,4,2,1
"45",5,3,6,2,4,3,4,6,6,2,1,5
"46",2,4,3,3,4,6,5,6,5,6,5,6
"47",3,4,6,6,3,3,1,1,6,3,4,6
"48",5,3,1,2,6,6,3,1,3,5,4,5
