"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",5,2,3,6,5,4,1,1,1,3
"2",5,5,2,5,2,3,2,6,2,1
"3",4,4,6,4,2,1,1,2,6,2
"4",3,2,6,4,1,4,1,5,4,6
"5",2,6,5,2,3,3,5,5,6,1
"6",4,1,2,4,5,2,5,2,5,1
"7",1,2,2,4,3,6,6,6,4,3
"8",6,1,5,5,4,6,2,4,6,4
"9",1,6,5,5,5,4,3,2,3,6
"10",5,3,5,5,6,1,6,5,3,4
"11",5,1,4,2,2,3,6,1,4,5
"12",2,1,1,2,3,1,1,3,3,4
"13",5,6,2,3,2,5,3,1,6,4
"14",4,1,3,3,6,5,5,6,2,6
"15",6,5,6,4,3,5,5,3,1,5
"16",4,5,2,1,4,6,1,4,2,6
"17",3,2,1,1,5,4,4,5,6,5
"18",6,2,4,1,4,1,4,3,2,1
"19",3,5,6,1,6,2,4,1,4,3
"20",1,5,3,3,2,1,5,4,5,6
"21",4,6,4,6,1,6,4,5,3,2
"22",2,4,4,2,5,6,6,2,1,4
"23",2,3,2,5,1,2,5,1,2,5
"24",1,1,6,6,2,3,4,4,2,3
"25",1,3,4,3,6,3,1,4,1,2
"26",6,6,3,3,6,2,2,3,4,5
"27",2,4,1,5,6,5,3,3,4,1
"28",6,3,1,6,3,3,4,2,5,6
"29",2,4,4,6,4,2,2,6,5,5
"30",5,3,6,2,5,5,3,6,5,2
"31",3,2,5,3,3,6,2,1,3,1
"32",6,4,1,2,1,4,6,4,3,2
"33",1,3,3,1,1,5,2,2,5,3
"34",3,6,1,4,4,1,3,5,1,3
"35",3,5,3,6,4,4,6,3,6,2
"36",4,4,5,1,1,2,3,6,1,4
