"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,2,5,3,5,2,1,2,3,1
"2",4,3,3,5,5,3,5,2,1,4,1
"3",2,5,2,1,1,4,5,3,4,3,1
"4",2,3,1,2,5,5,3,2,4,5,5
"5",4,2,3,3,5,1,1,1,4,2,4
"6",3,2,1,1,3,3,5,5,2,1,4
"7",3,5,2,5,2,1,2,2,3,5,4
"8",1,2,5,1,5,2,3,3,2,4,2
"9",1,1,1,4,4,3,2,3,5,4,4
"10",1,3,5,3,2,4,5,1,5,2,4
"11",2,5,5,5,5,3,1,4,3,2,3
"12",4,1,4,1,1,3,2,2,3,1,5
"13",3,1,1,2,4,1,4,1,3,3,1
"14",4,5,1,3,4,4,2,5,1,2,2
"15",3,3,5,4,1,4,1,2,1,3,5
"16",4,2,5,4,4,5,4,5,3,5,2
"17",5,3,3,1,4,1,2,5,5,3,3
"18",1,4,4,3,2,3,1,5,3,5,1
"19",2,4,4,1,4,2,4,1,1,2,3
"20",1,5,3,3,4,5,4,3,2,1,5
"21",5,4,5,4,3,1,2,3,2,1,1
"22",5,5,3,2,1,3,3,1,2,5,2
"23",5,4,1,4,2,4,3,1,4,1,3
"24",5,4,2,4,5,2,5,4,3,3,5
"25",5,2,2,2,3,4,1,3,1,5,4
"26",5,1,4,2,2,5,5,4,2,3,3
"27",2,1,4,4,3,1,5,2,4,5,3
"28",4,5,5,2,3,2,4,4,5,4,5
"29",1,3,1,3,1,1,4,4,1,4,3
"30",3,1,4,3,5,4,3,4,5,1,1
"31",3,4,3,1,3,5,1,2,5,4,2
"32",2,3,2,2,2,2,1,4,4,1,2
"33",3,4,4,5,1,5,3,5,4,4,4
"34",4,2,2,5,1,2,4,3,5,2,2
"35",2,1,3,5,2,2,3,5,1,2,5
