"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,4,1,3,3,2,2,3,4,3
"2",2,4,2,2,1,1,2,3,1,3
"3",4,1,3,3,1,3,4,4,2,3
"4",4,3,1,3,2,3,1,3,1,1
"5",3,2,2,1,1,3,1,4,4,3
"6",3,1,4,1,3,1,4,3,2,2
"7",3,2,4,4,4,2,1,2,1,3
"8",3,3,1,1,1,2,2,1,2,4
"9",1,2,3,2,1,2,3,1,1,1
"10",3,1,2,4,2,4,1,1,3,3
"11",1,4,3,3,1,4,1,2,2,2
"12",4,2,2,3,2,1,4,2,1,4
"13",2,2,1,3,4,3,4,1,2,4
"14",2,4,1,1,4,3,1,2,3,2
"15",1,1,2,1,2,3,3,2,4,4
"16",2,4,4,2,2,2,1,4,2,4
"17",3,4,3,2,1,2,4,4,3,1
"18",1,1,2,2,3,1,1,1,2,2
"19",1,2,4,2,4,4,4,3,3,3
"20",3,4,1,4,3,1,3,2,2,1
"21",2,3,2,1,3,4,4,3,1,1
"22",4,3,2,4,1,2,3,1,3,2
"23",3,3,3,2,4,4,2,2,4,4
"24",1,2,2,4,4,3,2,4,2,1
"25",2,2,1,4,1,4,4,3,4,2
"26",2,3,4,3,3,4,2,1,3,1
"27",2,1,3,3,4,2,3,4,1,2
"28",1,3,3,4,3,1,4,1,4,3
"29",1,3,1,1,2,1,3,4,3,2
"30",4,1,1,2,4,2,3,2,4,1
"31",4,4,3,1,4,3,3,1,1,3
"32",3,4,4,2,2,3,4,1,4,2
"33",3,1,1,2,3,4,2,4,1,3
"34",4,2,3,1,3,1,1,3,3,4
"35",2,1,4,3,1,1,2,2,3,4
"36",1,3,4,4,2,3,3,3,1,4
"37",4,2,4,1,2,4,2,2,2,1
"38",4,4,2,4,3,4,3,4,3,4
"39",4,3,4,3,4,1,2,4,4,2
"40",2,1,3,4,2,2,1,3,4,1
