"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,1,1,4,3,5,5,4,4,4
"2",3,4,5,5,2,3,1,4,5,3
"3",4,4,1,3,1,4,4,3,1,4
"4",1,2,4,2,2,4,2,5,1,4
"5",5,5,3,4,3,5,2,4,2,5
"6",3,3,1,5,4,1,4,2,1,4
"7",1,2,2,5,5,4,2,3,2,2
"8",3,4,2,1,1,3,1,4,2,1
"9",2,3,5,1,1,5,2,2,3,3
"10",5,1,5,3,5,3,1,3,3,5
"11",5,2,4,4,1,3,4,2,4,2
"12",2,1,3,3,3,4,1,3,5,1
"13",1,5,5,1,3,2,3,3,1,4
"14",2,2,2,4,1,2,1,1,2,5
"15",4,2,4,5,3,1,2,1,4,1
"16",1,1,1,1,4,3,3,1,3,2
"17",1,5,1,3,3,1,1,5,3,3
"18",3,2,4,1,4,5,5,3,2,1
"19",5,1,2,2,3,1,3,4,1,2
"20",3,1,3,4,5,5,3,1,1,3
"21",2,4,2,2,5,3,5,5,2,5
"22",2,4,5,4,5,2,4,4,3,1
"23",1,4,2,3,2,5,4,1,5,2
"24",4,2,3,1,5,4,4,5,5,3
"25",3,5,1,2,5,2,2,2,4,1
"26",1,4,4,5,4,4,3,2,4,5
"27",5,5,2,4,4,2,5,3,5,3
"28",3,1,3,5,1,2,4,5,3,5
"29",4,2,1,1,2,2,3,3,5,5
"30",4,5,5,3,1,5,3,5,4,2
"31",5,3,1,5,2,4,3,5,3,1
"32",4,3,2,2,4,5,1,2,4,4
"33",3,3,5,2,3,3,5,1,5,5
"34",1,3,3,2,1,1,5,4,4,2
"35",2,3,4,3,5,1,2,4,5,4
"36",2,5,3,5,2,3,5,2,1,1
"37",5,5,4,2,4,4,4,1,2,3
"38",4,1,5,3,2,1,5,2,2,3
"39",4,3,4,4,4,2,1,5,1,2
"40",5,4,3,1,2,1,2,1,3,4
