"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,3,2,2,3,2,3,1,1,2,3
"2",1,1,2,1,3,2,1,1,2,1,2
"3",2,2,2,3,1,1,3,1,1,1,2
"4",2,2,3,3,3,1,2,1,3,3,1
"5",3,1,2,2,1,3,2,1,2,3,2
"6",1,2,1,2,3,3,3,1,2,3,1
"7",3,1,3,3,3,2,3,3,2,2,3
"8",1,3,3,3,2,2,2,1,1,3,3
"9",1,3,3,2,1,2,1,1,3,2,1
"10",2,1,2,3,1,3,3,2,3,1,1
"11",1,1,1,3,1,2,2,2,1,3,1
"12",1,3,1,1,1,3,2,3,1,2,2
"13",3,3,2,1,3,1,2,2,2,3,3
"14",1,2,1,2,3,1,1,2,1,2,2
"15",1,2,2,2,2,3,1,3,3,3,3
"16",1,1,2,1,2,1,3,2,3,2,3
"17",3,3,1,3,2,2,1,2,3,3,2
"18",1,1,3,2,1,2,2,3,2,1,3
"19",2,1,3,1,3,3,1,2,1,3,2
"20",3,2,3,1,2,3,2,1,3,1,2
"21",2,1,1,1,3,2,2,3,3,2,1
"22",2,2,3,1,1,2,3,3,3,3,2
"23",3,3,1,1,2,2,3,1,2,1,1
"24",2,3,3,2,2,3,2,3,1,1,1
"25",2,1,1,3,2,3,1,1,2,2,3
"26",3,2,2,1,1,2,1,2,1,1,3
"27",3,2,1,2,1,1,2,1,3,2,3
"28",2,3,1,2,3,3,3,2,3,1,3
"29",3,2,2,3,3,3,1,3,1,2,1
"30",2,2,1,3,2,1,1,3,2,1,3
"31",3,1,3,2,2,1,1,2,2,1,1
"32",1,3,2,3,3,1,2,3,3,1,2
"33",2,3,2,1,1,1,1,3,2,3,1
"34",3,3,3,3,1,3,3,2,2,2,2
"35",3,1,1,2,2,1,3,3,1,3,2
"36",1,2,3,1,2,1,3,2,1,2,1
