"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",4,2,2,2,4,1,4,4,2
"2",4,3,3,1,2,2,2,4,1
"3",4,4,4,2,2,3,4,3,4
"4",2,1,3,3,1,2,2,1,1
"5",3,3,4,1,3,3,1,4,2
"6",1,2,3,3,4,3,3,4,4
"7",2,4,4,1,3,2,3,2,1
"8",3,4,1,3,1,4,2,3,1
"9",1,1,1,3,1,2,4,2,4
"10",1,4,3,1,2,1,1,3,3
"11",4,3,4,3,1,1,3,3,2
"12",1,1,1,4,3,3,2,3,2
"13",2,2,2,4,3,3,1,1,4
"14",2,4,1,2,4,3,2,4,3
"15",3,1,2,1,1,3,4,4,1
"16",2,2,1,1,3,1,2,1,2
"17",1,4,2,2,1,3,4,1,2
"18",2,3,3,4,2,4,4,4,2
"19",3,2,4,3,4,4,4,1,2
"20",3,4,2,1,4,4,2,2,4
"21",4,2,1,3,2,2,1,4,4
"22",4,1,4,3,3,4,2,4,3
"23",4,1,2,4,2,4,3,1,3
"24",3,4,3,4,2,2,3,1,4
"25",2,3,1,1,3,4,4,3,4
"26",3,2,3,4,3,2,4,3,1
"27",1,2,4,4,2,1,2,2,1
"28",1,4,2,3,3,1,3,4,1
"29",3,4,1,4,3,2,4,3,3
"30",1,3,2,3,2,4,1,2,3
"31",1,1,3,1,4,4,3,3,2
"32",4,3,1,4,4,3,3,2,1
"33",1,3,4,2,4,2,2,1,4
"34",3,2,3,2,1,4,1,3,4
"35",3,1,4,4,4,1,1,3,3
"36",3,3,1,1,1,1,3,1,3
"37",2,4,4,4,1,3,1,2,2
"38",4,4,2,3,4,2,1,1,2
"39",4,3,3,2,3,4,1,1,1
"40",2,1,2,2,4,2,1,3,1
"41",2,1,4,1,2,3,4,1,3
"42",2,3,2,4,1,1,2,4,4
"43",1,2,1,2,2,4,3,2,1
"44",4,2,2,1,1,3,2,2,3
"45",3,1,1,2,2,1,1,2,2
"46",1,2,4,2,1,2,3,4,3
"47",2,3,3,3,4,1,4,2,3
"48",4,1,3,2,3,1,3,2,4
