"","V1","V2","V3","V4","V5","V6","V7"
"1",6,1,3,1,2,5,6
"2",5,3,1,5,5,2,6
"3",6,4,3,2,5,2,2
"4",4,2,5,2,1,6,4
"5",5,3,5,4,5,6,1
"6",6,1,6,5,2,3,2
"7",3,2,6,6,4,4,6
"8",2,4,5,3,2,2,5
"9",1,1,2,6,1,4,5
"10",4,5,1,1,5,4,5
"11",5,4,6,2,6,3,6
"12",2,6,4,2,5,5,6
"13",1,3,1,3,6,4,2
"14",3,5,1,2,1,2,2
"15",5,5,3,4,2,3,5
"16",6,3,4,2,4,2,5
"17",2,5,4,6,6,3,1
"18",4,2,2,2,2,3,3
"19",4,6,3,5,6,5,3
"20",1,6,2,4,5,1,4
"21",3,1,1,2,4,6,1
"22",3,2,3,1,6,1,5
"23",2,3,4,4,1,1,3
"24",4,4,3,6,1,6,2
"25",5,4,2,5,1,1,1
"26",5,1,1,3,3,1,4
"27",3,1,6,4,6,5,3
"28",2,4,2,1,6,5,4
"29",3,3,4,1,1,4,1
"30",3,5,2,3,4,1,6
"31",2,3,6,1,3,1,2
"32",1,3,4,2,3,6,5
"33",3,6,5,4,3,4,5
"34",2,2,1,3,1,3,6
"35",1,2,3,4,2,2,1
"36",3,3,1,5,2,5,3
"37",6,6,2,3,3,6,3
"38",6,2,2,4,6,6,5
"39",6,6,5,1,1,3,4
"40",6,4,1,6,3,4,4
"41",1,4,6,6,3,2,4
"42",5,5,5,1,4,1,3
"43",4,2,2,6,4,3,2
"44",2,2,5,5,3,5,1
"45",1,4,3,5,4,6,6
"46",5,1,4,3,5,4,2
"47",5,5,6,5,1,5,5
"48",3,5,5,6,5,6,4
"49",4,3,6,3,4,5,4
"50",4,6,6,3,6,2,1
"51",1,5,6,3,2,6,2
"52",2,6,1,5,4,3,2
"53",1,1,5,1,5,3,3
"54",4,6,4,6,2,1,6
"55",4,1,5,4,3,2,6
"56",5,4,2,1,3,5,1
"57",6,2,4,6,6,1,3
"58",2,1,3,5,5,2,4
"59",6,5,4,4,4,4,1
"60",1,6,3,2,2,4,3
