"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,1,2,3,4,4,2,3,4
"2",4,3,4,2,4,3,3,1,2
"3",1,3,3,1,2,2,2,4,1
"4",4,1,1,3,4,1,3,1,3
"5",4,1,3,4,1,2,1,3,3
"6",1,3,2,1,4,1,3,3,2
"7",4,4,3,2,3,1,1,3,1
"8",2,4,4,1,1,4,2,3,1
"9",1,1,2,2,3,2,4,1,4
"10",2,2,2,1,4,2,4,2,1
"11",3,4,1,4,4,2,2,3,2
"12",3,1,4,1,2,2,1,1,2
"13",3,2,4,2,1,1,4,4,3
"14",4,1,3,1,3,4,4,3,2
"15",1,1,4,2,2,3,2,4,4
"16",3,2,3,1,2,4,3,1,4
"17",1,2,1,3,1,2,3,3,4
"18",3,1,2,4,2,1,4,3,2
"19",1,1,1,4,3,3,3,2,1
"20",1,2,4,2,1,4,4,2,2
"21",1,3,2,4,2,1,1,2,4
"22",2,1,2,1,1,3,3,4,3
"23",2,3,4,4,3,1,2,1,2
"24",1,2,3,3,3,4,1,3,2
"25",1,4,4,4,4,2,4,2,3
"26",3,1,1,2,1,3,1,2,2
"27",2,3,3,4,1,3,4,3,4
"28",3,2,1,1,3,1,1,4,4
"29",4,3,2,3,2,4,1,1,1
"30",2,1,3,3,1,1,2,2,1
"31",3,3,1,3,3,4,4,2,3
"32",3,3,3,1,4,1,2,2,3
"33",2,4,3,2,2,1,3,1,4
"34",1,4,2,2,3,4,3,4,3
"35",4,3,3,3,4,2,4,4,4
"36",4,2,1,2,3,3,2,4,1
"37",3,4,4,3,2,3,1,4,3
"38",2,2,2,4,4,2,1,4,1
"39",2,4,1,3,2,1,4,4,2
"40",2,2,1,4,2,4,2,1,3
"41",4,4,1,1,2,3,4,3,3
"42",4,2,4,4,3,3,2,2,4
"43",3,3,1,2,1,2,3,1,1
"44",4,3,2,4,1,4,3,4,2
"45",4,4,2,1,1,2,2,2,4
"46",2,1,4,3,4,4,3,4,1
"47",1,4,2,3,1,3,2,1,2
"48",2,3,4,2,3,2,1,3,3
"49",3,4,3,4,3,3,4,1,1
"50",2,4,1,2,4,4,1,2,4
"51",1,2,3,1,4,3,1,1,3
"52",4,2,4,3,2,1,3,2,1
