"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,3,2,1,2,1,1,3
"2",2,3,3,2,1,2,2,3
"3",2,1,1,3,3,2,3,1
"4",3,3,1,1,3,1,2,1
"5",2,1,1,1,1,2,1,3
"6",1,2,1,1,2,2,1,2
"7",2,2,3,1,3,2,2,1
"8",3,1,1,2,2,1,3,2
"9",1,3,3,2,2,2,1,1
"10",1,3,2,1,3,3,1,3
"11",2,2,2,2,2,1,1,1
"12",1,2,3,3,2,1,3,1
"13",3,1,1,2,3,3,2,3
"14",1,3,3,1,1,3,2,2
"15",2,1,2,2,1,3,2,2
"16",2,2,2,2,3,2,1,2
"17",3,1,3,1,1,1,1,1
"18",3,3,1,3,1,2,1,2
"19",3,2,3,1,3,2,3,3
"20",3,1,3,3,2,2,2,2
"21",1,1,2,1,1,2,3,1
"22",2,2,1,1,2,3,2,1
"23",3,3,3,2,3,3,3,1
"24",1,3,1,3,1,1,2,1
"25",2,3,2,1,2,1,3,2
"26",2,3,1,3,2,3,2,3
"27",1,2,2,3,3,3,3,2
"28",3,2,3,2,2,3,1,2
"29",1,1,3,2,3,1,2,3
"30",2,1,3,1,2,3,3,3
"31",3,1,2,3,3,3,1,1
"32",3,2,2,3,1,2,2,1
"33",1,1,2,1,3,1,2,2
"34",2,3,3,3,3,1,1,2
"35",1,1,2,3,2,2,2,3
"36",2,2,1,3,3,1,1,3
"37",1,2,1,2,1,1,3,3
"38",1,2,3,3,1,3,1,3
"39",3,2,2,2,1,1,2,3
"40",2,3,2,2,1,3,3,1
"41",2,1,3,3,1,1,3,2
"42",1,3,1,2,3,2,3,2
"43",3,3,2,3,2,2,3,3
"44",3,2,1,1,1,3,3,2
"45",1,1,1,2,2,3,1,1
