"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,2,1,1,1,3,1,2,2,2,2,3,1,1
"2",3,2,3,2,1,1,2,2,3,2,1,1,1,3
"3",1,3,1,2,1,1,2,1,2,3,1,3,2,3
"4",2,1,3,2,3,1,2,2,1,1,2,3,3,1
"5",1,3,3,1,1,2,2,3,1,2,2,1,3,2
"6",2,3,1,2,2,1,3,3,3,2,1,1,3,2
"7",2,1,1,2,3,2,1,1,3,2,3,3,1,2
"8",3,2,1,3,3,1,2,2,2,1,1,3,1,2
"9",3,3,2,3,1,3,2,1,1,3,3,2,1,2
"10",2,3,3,3,3,3,1,2,3,1,2,1,2,2
"11",3,3,2,2,3,3,1,3,2,3,2,3,3,2
"12",3,3,2,1,3,1,2,1,3,2,3,1,2,1
"13",3,1,3,1,3,3,3,1,2,2,1,2,2,3
"14",1,1,2,1,2,1,1,3,3,1,2,2,2,3
"15",2,1,2,1,1,2,1,1,2,1,1,1,3,2
"16",2,2,3,1,2,2,3,3,3,3,3,3,1,2
"17",1,1,2,3,3,2,2,3,2,3,1,1,1,1
"18",2,2,2,1,2,3,2,1,1,1,3,3,3,3
"19",3,1,1,2,2,3,3,3,2,1,3,1,2,1
"20",1,2,3,2,2,3,1,1,3,3,1,2,3,1
"21",3,3,3,2,2,2,1,3,1,1,1,2,1,3
"22",1,3,3,3,2,2,3,2,2,1,3,3,2,3
"23",1,3,2,2,1,2,3,1,3,1,2,2,1,1
"24",3,2,1,3,2,2,1,1,1,2,2,1,3,1
"25",3,2,1,1,1,1,3,2,2,1,3,2,3,2
"26",2,2,2,3,1,3,3,3,1,2,1,3,2,1
"27",1,1,3,3,2,1,3,1,1,2,2,2,1,2
"28",2,1,3,3,1,1,1,3,2,3,3,2,2,1
"29",3,1,2,3,1,2,3,2,3,3,2,3,3,3
"30",2,1,1,1,2,3,2,2,1,3,2,1,1,3
"31",1,2,2,2,3,1,1,2,1,3,3,1,2,3
"32",1,2,1,3,3,3,2,3,3,2,3,2,3,3
"33",2,3,1,1,3,2,3,2,1,3,1,2,2,1
