"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",6,2,1,3,3,5,6,4,6,3
"2",2,4,6,2,6,5,1,4,5,3
"3",1,2,4,5,2,1,4,5,6,4
"4",2,2,3,6,6,5,4,1,2,6
"5",5,5,2,1,4,1,1,2,4,3
"6",3,3,1,2,1,3,2,1,1,4
"7",2,6,1,1,4,5,4,5,3,5
"8",1,4,4,1,2,6,5,3,1,3
"9",5,6,1,5,2,2,3,4,3,6
"10",6,4,2,4,5,1,4,4,1,1
"11",6,3,3,2,4,2,6,3,2,6
"12",2,6,4,2,3,1,6,3,5,5
"13",5,4,4,6,1,3,5,6,2,5
"14",4,1,2,1,2,4,4,2,5,6
"15",2,1,6,5,4,3,6,4,1,2
"16",3,1,3,4,1,5,6,6,4,4
"17",4,3,1,5,2,6,1,3,2,2
"18",6,6,5,3,3,5,2,2,1,4
"19",3,6,3,5,5,4,1,6,1,3
"20",1,4,2,4,4,3,2,1,6,5
"21",3,1,1,6,5,1,3,3,5,3
"22",5,2,6,4,1,1,5,1,3,3
"23",1,4,2,6,3,4,6,2,3,1
"24",2,6,3,4,1,6,3,3,6,1
"25",4,5,6,2,2,4,4,6,2,1
"26",3,5,5,6,2,2,2,1,4,2
"27",6,3,6,5,3,6,4,2,5,5
"28",5,6,4,3,6,4,6,1,3,2
"29",5,2,2,2,5,6,2,6,3,4
"30",4,3,5,1,6,1,3,5,1,5
"31",6,5,3,1,1,3,3,5,5,2
"32",6,1,4,5,6,3,1,3,4,5
"33",4,5,2,6,6,4,5,4,6,4
"34",1,3,1,3,6,2,5,6,4,2
"35",2,1,3,3,3,2,1,5,2,1
"36",3,5,5,4,5,6,5,5,4,6
"37",1,5,6,4,5,2,3,2,2,4
"38",1,2,5,3,1,4,1,4,3,6
"39",3,2,5,1,5,3,5,2,6,1
"40",4,1,4,2,4,6,3,1,4,2
"41",5,3,5,6,4,5,2,5,5,1
"42",4,4,6,3,3,2,2,6,6,6
