"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",4,2,4,1,3,3,2,4,1,2,4,3,4,2
"2",2,1,1,2,3,2,3,3,1,1,4,1,3,1
"3",3,2,2,3,4,4,2,2,1,1,1,4,3,4
"4",1,3,1,3,1,2,3,1,1,3,1,3,4,2
"5",1,4,2,2,3,4,3,4,2,4,3,4,1,2
"6",1,1,1,2,2,4,1,2,3,3,4,2,4,2
"7",1,1,3,1,2,2,1,4,2,1,1,3,2,3
"8",3,1,4,4,1,2,1,3,2,3,2,4,1,2
"9",4,4,3,2,4,1,3,2,3,1,1,3,4,2
"10",1,2,3,4,3,3,4,1,4,1,2,1,3,3
"11",3,4,1,1,2,1,4,4,2,3,2,2,3,4
"12",3,4,2,1,2,3,1,1,4,1,3,3,2,1
"13",1,4,4,3,4,2,2,3,4,3,4,3,2,4
"14",4,2,2,2,1,1,3,3,4,4,1,1,2,2
"15",2,3,1,1,4,3,4,3,3,2,1,2,1,1
"16",4,4,1,4,1,4,2,2,1,2,3,2,2,3
"17",2,3,4,2,1,4,4,3,4,2,2,4,4,3
"18",1,2,4,3,2,1,4,2,1,2,3,2,1,1
"19",2,4,4,4,2,3,2,2,2,4,1,1,3,1
"20",4,3,2,4,3,2,4,1,3,3,4,4,2,1
"21",2,2,3,1,1,1,2,1,3,4,4,4,3,3
"22",2,3,2,4,4,1,1,4,2,2,3,1,4,3
"23",3,1,4,1,4,4,3,1,2,3,3,1,2,3
"24",2,1,1,3,3,1,2,2,4,2,2,4,1,4
"25",3,3,3,3,1,3,3,4,3,1,4,1,1,4
"26",3,2,3,3,4,4,1,4,4,4,2,2,3,1
"27",4,1,2,4,2,3,4,3,3,4,3,3,4,4
"28",4,3,3,2,3,2,1,1,1,4,2,2,1,4
