"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,3,3,1,1,2,4,4,2,3
"2",2,4,3,4,2,1,3,3,1,1,1
"3",4,2,3,1,3,1,4,2,3,2,1
"4",1,3,3,1,4,2,1,4,2,2,1
"5",4,4,1,3,3,1,2,4,1,3,3
"6",2,4,4,2,1,2,4,4,3,3,4
"7",2,3,2,3,4,1,3,2,4,4,4
"8",3,1,1,4,4,2,2,1,2,1,3
"9",4,3,4,4,2,2,1,2,4,3,4
"10",3,3,4,3,3,4,4,4,2,1,2
"11",2,2,1,1,4,4,4,3,1,3,3
"12",1,2,4,4,4,1,2,3,3,4,2
"13",3,2,2,2,2,3,1,4,1,1,4
"14",3,4,1,1,2,4,3,1,3,2,4
"15",3,2,1,2,1,2,1,3,3,4,1
"16",2,2,4,1,1,3,2,1,4,1,2
"17",4,2,2,3,1,2,4,1,1,4,2
"18",1,1,2,4,2,3,4,3,3,2,4
"19",4,1,3,1,3,3,3,3,2,4,4
"20",3,4,4,2,2,3,2,2,1,4,1
"21",3,3,3,3,4,3,4,1,4,3,1
"22",4,1,4,2,4,4,1,2,3,2,3
"23",1,2,4,2,3,2,3,1,1,2,4
"24",1,3,1,2,1,1,4,2,2,1,3
"25",4,3,2,4,1,4,2,3,2,2,1
"26",1,1,3,3,1,4,3,2,1,3,2
"27",2,1,2,1,2,1,1,1,2,3,2
"28",4,4,2,2,4,2,3,3,4,1,2
"29",2,1,1,4,3,3,3,4,4,3,1
"30",1,4,1,3,3,3,1,2,3,1,2
"31",1,3,2,1,2,4,2,4,4,4,3
"32",2,4,3,4,3,4,1,1,2,4,3
