"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,2,2,3,2,1,1,2,4,4,4,1
"2",3,4,1,2,3,3,4,4,3,2,3,1
"3",4,1,3,2,1,4,2,3,1,3,3,1
"4",1,2,4,4,3,3,3,3,4,1,1,1
"5",1,3,4,3,3,4,1,4,2,4,3,3
"6",4,3,2,1,2,4,3,3,4,1,4,3
"7",3,1,4,4,1,2,4,4,2,2,4,3
"8",2,4,3,3,1,4,4,2,4,3,2,4
"9",3,1,1,3,4,4,2,1,3,2,1,3
"10",2,2,1,4,4,3,3,2,1,3,4,4
"11",4,3,3,3,4,1,4,2,1,1,2,2
"12",2,1,3,1,4,2,1,4,4,3,2,2
"13",2,3,1,1,1,1,3,3,2,4,1,2
"14",3,4,4,1,2,3,1,2,1,2,1,3
"15",1,4,3,2,4,2,2,1,2,2,4,1
"16",4,2,4,1,3,1,3,1,3,3,3,4
"17",1,2,2,2,2,1,2,4,1,1,2,4
"18",2,3,1,4,1,2,1,1,3,1,3,2
"19",1,1,2,2,2,3,4,1,2,4,2,2
"20",4,4,2,4,3,2,2,3,3,4,1,4
