"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,3,1,3,3,3,2,2,1,2,2
"2",3,3,3,3,1,2,3,3,2,3,2
"3",1,1,3,1,1,2,2,2,3,1,2
"4",3,1,3,3,2,2,1,1,3,2,3
"5",3,3,1,2,2,1,1,2,2,3,1
"6",1,2,1,2,1,1,2,1,3,3,2
"7",3,2,2,1,1,2,1,1,1,1,1
"8",2,1,2,1,1,3,2,3,1,2,1
"9",1,2,2,3,2,1,3,3,1,1,1
"10",2,3,2,1,2,2,3,1,1,3,3
"11",2,2,1,3,1,3,3,1,2,2,3
"12",2,3,3,2,2,3,2,1,3,1,1
"13",2,3,3,1,3,1,1,3,2,2,2
"14",3,1,1,1,2,1,3,2,2,1,2
"15",3,2,2,1,3,3,2,3,3,3,3
"16",2,1,2,2,1,1,3,3,3,2,3
"17",1,3,2,2,1,3,1,2,2,1,3
"18",1,2,3,3,2,3,1,2,2,3,1
"19",2,2,1,3,3,2,1,3,3,1,2
"20",1,1,1,2,2,2,1,3,1,3,3
"21",2,1,2,3,3,1,2,1,2,3,1
"22",1,3,1,1,3,2,3,2,3,2,1
"23",1,1,3,2,3,3,3,1,1,2,2
"24",3,2,3,2,3,1,2,2,1,1,3
