"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,1,1,1,1,3,1,2,3
"2",3,1,1,1,2,2,3,1,1
"3",2,2,2,2,2,2,2,2,3
"4",3,1,2,2,1,3,3,1,2
"5",3,3,3,3,1,2,1,2,3
"6",1,1,2,1,2,3,1,3,1
"7",2,3,2,2,1,2,3,3,2
"8",1,2,1,2,1,2,1,1,2
"9",1,2,1,1,3,2,2,3,2
"10",1,3,3,3,2,2,3,2,1
"11",1,1,2,3,3,2,3,1,3
"12",2,2,3,2,3,3,3,3,3
"13",2,3,1,1,2,1,3,3,3
"14",2,1,2,3,2,2,2,2,1
"15",1,2,2,3,1,1,1,3,3
"16",2,2,3,3,3,3,1,1,1
"17",3,3,2,2,2,3,1,1,2
"18",2,3,3,1,3,2,1,1,2
"19",3,2,2,3,3,1,3,3,1
"20",1,3,1,2,3,3,3,2,1
"21",2,1,2,1,3,1,1,2,2
"22",2,1,3,2,1,1,2,1,3
"23",3,1,1,2,3,2,1,3,3
"24",1,3,2,1,1,1,2,1,1
"25",3,2,1,2,2,1,1,2,1
"26",1,2,1,3,2,3,2,1,3
"27",1,1,3,2,3,1,2,2,1
"28",3,2,3,1,2,1,3,1,3
"29",3,3,2,1,3,3,2,2,3
"30",3,3,1,3,3,1,2,1,2
"31",2,1,1,3,1,1,3,2,2
"32",3,1,3,3,2,3,2,3,2
"33",2,3,1,3,1,3,2,3,1
"34",1,2,3,1,1,3,3,2,2
"35",3,2,3,1,1,2,2,3,1
"36",1,3,3,2,2,1,1,3,2
