"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,2,2,1,4,4,1,1,4,6
"2",2,1,4,4,5,1,5,4,4,1,3
"3",5,6,5,4,2,4,1,3,6,1,3
"4",6,3,4,2,1,6,1,5,4,4,4
"5",3,5,6,3,6,2,1,6,3,4,6
"6",1,6,3,5,6,3,6,3,1,3,4
"7",4,6,6,5,3,6,5,1,4,3,5
"8",5,2,4,3,3,3,6,2,6,5,6
"9",5,4,2,5,1,2,6,6,3,5,3
"10",4,6,2,2,5,3,5,5,4,6,1
"11",1,5,1,5,4,4,2,6,5,5,3
"12",3,1,3,1,2,2,3,6,6,3,2
"13",5,3,3,3,5,6,4,6,1,1,4
"14",5,5,4,6,4,2,3,1,1,2,2
"15",6,2,5,6,6,4,4,5,5,3,1
"16",2,6,4,1,2,4,2,4,2,6,4
"17",3,5,3,3,1,5,6,2,5,2,1
"18",2,4,5,2,6,6,3,2,6,5,2
"19",6,4,6,1,4,1,5,3,2,4,2
"20",1,2,5,1,4,5,6,5,3,2,5
"21",2,2,1,6,2,6,5,3,3,4,2
"22",6,5,1,2,3,1,4,4,5,2,5
"23",2,4,5,6,1,3,3,5,2,1,6
"24",4,1,6,4,3,5,2,4,1,5,1
"25",4,1,3,6,4,1,1,3,4,6,5
"26",1,3,2,3,3,1,1,2,2,3,1
"27",6,4,1,4,5,5,3,2,2,6,5
"28",1,3,6,4,2,2,4,1,5,6,4
"29",3,3,2,5,5,5,2,4,6,2,6
"30",4,2,1,1,6,3,2,1,3,1,3
