"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,1,4,3,5,1,3,2,1,5,2,3
"2",1,4,3,5,1,5,1,5,2,4,3,3
"3",4,2,4,1,1,2,4,3,2,2,1,3
"4",2,4,2,2,3,1,2,3,2,5,5,1
"5",5,5,1,2,5,3,3,1,4,2,4,4
"6",5,1,5,4,2,1,2,5,2,3,4,4
"7",3,5,1,3,2,2,4,5,1,2,2,2
"8",2,4,5,5,2,3,3,1,1,3,1,5
"9",2,3,5,1,5,2,2,4,3,4,1,1
"10",5,3,4,3,1,3,1,4,5,2,4,1
"11",5,5,3,1,3,5,3,4,1,5,2,4
"12",5,1,2,1,2,3,1,1,3,4,3,2
"13",1,3,3,4,5,2,5,4,2,2,4,5
"14",2,5,4,3,5,4,1,5,3,3,5,4
"15",4,5,4,5,1,2,3,2,3,5,4,1
"16",1,1,5,1,3,4,2,3,5,2,3,4
"17",3,5,3,2,1,1,1,3,4,3,1,5
"18",3,3,5,2,2,4,4,4,1,5,5,2
"19",4,2,2,2,5,5,4,5,5,3,3,1
"20",5,1,3,5,5,4,4,3,3,4,2,5
"21",3,3,4,5,3,5,3,5,4,1,1,4
"22",3,4,4,1,4,3,4,2,5,4,5,5
"23",2,4,1,1,1,5,5,3,4,3,4,3
"24",5,4,4,2,4,1,5,1,2,3,2,2
"25",1,1,2,5,2,2,3,3,5,3,5,2
"26",1,5,2,4,4,4,4,2,4,4,1,2
"27",4,2,3,1,4,1,3,5,4,1,5,2
"28",3,2,5,4,4,5,1,1,4,5,4,3
"29",3,3,2,5,5,1,1,2,5,2,2,3
"30",2,1,4,4,1,3,5,4,4,2,2,1
"31",3,2,1,5,4,3,5,3,1,4,4,1
"32",4,3,5,2,2,5,5,2,3,1,3,5
"33",2,2,1,4,1,1,4,1,3,1,3,4
"34",1,2,1,2,2,3,3,5,3,5,2,5
"35",1,4,3,3,2,4,2,1,5,1,2,1
"36",4,2,2,3,1,4,2,2,1,4,5,5
"37",4,5,5,4,5,3,2,3,1,1,3,2
"38",1,3,2,1,3,2,1,2,1,1,4,4
"39",4,4,1,4,4,2,2,4,4,5,3,5
"40",2,5,5,3,3,1,5,5,5,4,3,3
"41",4,2,3,3,3,2,5,1,5,5,1,4
"42",3,1,1,2,4,4,1,4,2,1,1,3
"43",5,4,2,5,3,4,5,4,3,1,5,3
"44",5,3,1,4,3,5,2,2,2,3,1,1
"45",2,1,3,3,4,5,4,1,2,2,5,2
