"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,1,1,2,3,2,2,1,1
"2",2,1,1,1,1,3,1,2,2
"3",1,2,3,1,1,2,2,1,3
"4",2,1,1,2,3,1,3,2,3
"5",3,3,3,3,2,2,3,2,3
"6",1,2,3,1,3,1,1,2,2
"7",3,2,1,3,2,2,1,1,1
"8",3,2,1,2,1,3,3,2,2
"9",1,1,3,3,2,3,1,2,1
"10",3,1,2,3,3,2,1,3,2
"11",3,3,2,2,3,1,2,2,1
"12",2,2,2,3,3,3,3,3,1
"13",3,1,3,2,1,1,2,3,2
"14",2,3,3,2,2,3,3,1,2
"15",3,3,2,1,1,3,2,2,1
"16",1,3,2,2,3,3,1,1,3
"17",1,2,1,2,2,2,1,3,3
"18",1,3,2,1,2,1,3,3,2
"19",3,2,3,1,3,3,2,3,3
"20",3,1,2,1,2,1,1,1,3
"21",2,1,2,3,1,3,2,1,3
"22",2,3,3,2,1,2,1,3,1
"23",2,2,3,3,3,1,2,1,2
"24",1,2,2,3,1,1,3,1,1
"25",1,3,1,3,2,3,2,3,2
"26",2,2,1,1,2,1,2,3,1
"27",1,1,2,2,1,2,3,3,3
"28",2,3,1,3,1,1,1,2,3
"29",3,3,1,1,3,2,3,1,2
"30",2,1,3,1,2,2,3,2,1
