"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",4,5,4,1,3,6,2,6
"2",6,1,6,6,3,4,4,3
"3",5,4,4,4,6,6,1,4
"4",6,6,5,3,6,2,3,3
"5",3,5,2,1,4,2,3,5
"6",3,5,1,3,5,3,1,1
"7",3,1,4,1,2,3,2,3
"8",2,4,1,5,5,5,6,3
"9",2,3,6,3,2,3,4,4
"10",4,6,4,2,5,1,4,3
"11",4,4,5,6,1,3,4,2
"12",2,6,4,6,3,2,2,5
"13",6,2,4,5,4,1,5,2
"14",4,3,1,6,3,2,2,4
"15",1,2,2,6,1,4,1,3
"16",4,6,6,2,1,4,1,5
"17",3,6,3,5,1,3,6,4
"18",1,1,2,3,4,5,2,4
"19",4,6,2,6,3,6,4,2
"20",5,2,3,3,1,2,3,6
"21",4,1,3,1,6,4,6,4
"22",4,3,6,4,3,1,1,6
"23",2,1,5,3,1,1,5,5
"24",1,3,5,1,4,5,4,1
"25",1,4,4,2,2,4,5,6
"26",5,3,3,2,2,5,1,3
"27",5,5,4,6,5,4,3,1
"28",1,2,1,4,2,1,3,2
"29",5,4,2,6,6,1,5,5
"30",2,5,3,5,4,1,1,2
"31",5,3,4,4,1,5,6,1
"32",1,4,5,1,6,3,1,5
"33",6,2,1,2,4,6,3,5
"34",3,2,6,5,6,2,2,1
"35",3,3,1,2,5,1,4,6
"36",6,4,2,1,1,1,2,1
"37",1,5,3,5,6,6,4,6
"38",1,3,4,6,5,2,6,4
"39",5,6,1,4,4,4,2,3
"40",1,6,3,3,3,4,6,1
"41",1,5,6,4,4,1,5,3
"42",5,5,5,2,2,2,6,2
"43",3,2,5,6,4,6,6,5
"44",6,4,6,3,4,3,6,6
"45",2,2,5,4,5,4,3,6
"46",5,2,6,1,5,5,3,2
"47",6,3,3,3,5,6,5,2
"48",6,5,5,5,2,5,2,4
"49",6,1,3,5,5,3,1,5
"50",4,1,2,5,2,5,5,6
"51",2,5,1,1,1,6,5,3
"52",4,1,1,4,6,3,5,1
"53",5,2,2,1,3,2,6,4
"54",3,6,6,2,6,5,5,4
"55",3,1,5,3,3,6,1,2
"56",2,3,2,2,6,4,2,2
"57",3,4,2,4,1,5,3,5
"58",2,4,6,5,2,6,3,1
"59",2,1,3,2,3,2,4,1
"60",6,6,1,4,2,3,4,6
