"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,5,3,1,5,3,2,4,4
"2",2,5,3,2,3,1,3,1,5
"3",4,2,1,2,3,4,5,5,5
"4",3,4,4,2,1,3,4,5,1
"5",5,3,2,5,1,3,2,2,5
"6",2,2,1,4,5,5,4,2,3
"7",3,2,1,1,3,1,1,3,1
"8",4,3,4,1,2,5,4,1,4
"9",4,5,5,4,3,4,2,2,1
"10",1,1,4,5,3,3,4,3,5
"11",2,1,2,2,1,5,2,4,2
"12",5,1,5,1,5,4,3,3,3
"13",3,5,3,5,1,5,5,3,3
"14",5,1,3,3,4,3,5,1,1
"15",2,4,2,1,4,2,5,2,2
"16",3,4,5,3,4,5,1,4,5
"17",5,5,1,3,2,2,3,4,2
"18",1,4,1,3,2,4,1,1,3
"19",2,3,5,4,2,1,5,4,2
"20",4,4,2,4,5,1,4,3,4
"21",4,1,3,4,2,2,1,5,4
"22",5,3,4,2,4,1,2,5,3
"23",1,3,2,5,4,4,3,5,1
"24",1,2,5,3,1,2,3,2,4
"25",3,2,4,5,5,2,1,1,2
