"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,1,4,1,2,3,3,4,3,4
"2",3,3,4,4,2,4,3,3,1,3,1
"3",3,3,4,2,4,3,3,1,4,1,4
"4",2,1,3,3,2,4,1,4,3,1,3
"5",1,3,4,1,1,1,2,2,2,1,2
"6",1,1,3,2,4,3,2,3,3,4,1
"7",2,2,2,2,1,3,4,1,1,2,1
"8",2,3,3,4,3,2,1,1,1,4,3
"9",4,4,2,2,1,3,2,4,2,4,4
"10",3,4,2,3,2,1,1,2,4,2,1
"11",2,4,3,1,3,2,4,4,4,3,2
"12",1,4,1,3,4,4,4,2,2,2,3
"13",3,1,1,1,3,1,2,3,1,2,4
"14",4,2,2,4,4,2,3,4,2,1,2
"15",4,1,4,3,2,1,4,2,3,4,3
"16",4,2,1,1,3,4,1,1,3,3,2
